team_id,team_display_name,off_eff,def_eff,net_eff,pace,adj_off,adj_def,adj_net_eff,sos_opp_off,sos_opp_def,sos_overall,sos_rank,elo_rating,wins,games,losses,win_pct,composite_score,rank_adj_eff,rank_elo,rank_composite
2115,Central Connecticut Blue Devils,111.32,107.1,4.22,66.26,102.72572599082167,117.4984207050827,-14.772694714261021,99.32253545472932,114.40542758772817,-15.082892132998849,653.0,1524.5409462275252,18,30,12,0.6,-6.159300045754252,319.0,164.0,274.0
2385,Mercyhurst Lakers,105.61,101.78,3.83,65.93,99.09883210951175,110.97982165318861,-11.880989543676861,99.68994281659474,113.15051290646714,-13.460570089872407,625.0,1492.925210753908,17,34,17,0.5,-6.294234234143031,293.0,227.0,275.0
295,Old Dominion Monarchs,106.96,110.27,-3.31,70.92,104.52254077845102,112.21163250501607,-7.689091726565053,106.26679231207869,110.3592759301831,-4.092483618104401,354.0,1448.5519373034283,12,33,21,0.36363636363636365,-6.416948998111112,257.0,639.0,276.0
2506,Presbyterian Blue Hose,107.38,106.76,0.61,67.5,100.92792238588368,111.62539190257228,-10.6974695166886,104.16186246139856,113.13328144943328,-8.971418988034728,524.0,1478.0429653599078,15,33,18,0.45454545454545453,-6.446586490348908,283.0,562.0,277.0
2010,Alabama A&M Bulldogs,105.84,106.73,-0.89,68.01,102.19477218553864,115.16346247221082,-12.968690286672185,98.71348225239385,112.7936520560343,-14.080169803640446,642.0,1497.4232744059154,18,33,15,0.5454545454545454,-6.613181423040321,302.0,213.0,278.0
2199,Eastern Michigan Eagles,102.98,106.0,-3.03,68.99,101.49115567061473,106.60726117666277,-5.116105506048044,107.94977190492241,108.98931086236495,-1.0395389574425107,261.0,1415.7906089588184,10,31,21,0.3225806451612903,-6.7685223050831,232.0,690.0,279.0
2447,Nicholls Colonels,105.15,109.13,-3.98,68.72,102.39608763492024,113.1198378462229,-10.723750211302658,105.16495184865994,109.40351525845537,-4.2385634097954386,360.0,1471.2833691139745,14,33,19,0.42424242424242425,-6.797706649952606,284.0,579.0,280.0
91,Bellarmine Knights,119.17,122.56,-3.38,66.9,114.8856390674662,124.51483132510415,-9.629192257637953,105.90657916044759,112.78772072788763,-6.881141567440043,456.0,1459.6566614938104,13,32,19,0.40625,-6.831763054128459,275.0,625.0,281.0
2492,Pepperdine Waves,103.22,113.53,-10.31,70.04,105.40727840098106,110.79151083679946,-5.384232435818404,110.40869399812678,105.80608870798804,4.602605290138738,163.0,1413.9215528801537,9,32,23,0.28125,-6.996038573901515,235.0,691.0,282.0
159,Dartmouth Big Green,108.03,109.67,-1.64,70.06,103.1751564796776,113.14082958562567,-9.96567310594807,105.45333478169601,111.41302065566342,-5.9596858739674206,411.0,1459.6932376768673,11,27,16,0.4074074074074074,-6.998174669130671,279.0,624.0,283.0
163,Princeton Tigers,105.55,109.85,-4.31,65.25,103.6132612533527,110.51061564970809,-6.897354396355382,107.6414271561967,109.52845676273398,-1.8870296065372738,291.0,1428.488971107222,9,29,20,0.3103448275862069,-7.024228642816595,249.0,673.0,284.0
2430,UNC Greensboro Spartans,112.72,115.2,-2.47,69.8,106.13922395590099,118.78687331170154,-12.647649355800553,105.34501060866207,114.29100221144103,-8.945991602778971,522.0,1485.3713778177112,15,34,19,0.4411764705882353,-7.055255787014718,301.0,485.0,285.0
2261,Hampton Pirates,104.45,105.45,-1.0,67.01,101.20952718737595,110.95016919802333,-9.740642010647377,103.1703588502458,110.0176011536169,-6.847242303371088,452.0,1456.2315792226796,13,32,19,0.40625,-7.058742044189711,276.0,628.0,286.0
304,Idaho State Bengals,111.76,112.62,-0.86,67.14,108.31161043101949,116.69413672740406,-8.382526296384569,105.23713824649461,110.44238030673529,-5.205242060240686,390.0,1438.1410675494249,13,33,20,0.3939393939393939,-7.284209770721041,264.0,652.0,287.0
270,Milwaukee Panthers,110.11,114.15,-4.04,69.5,105.38989837990356,114.48661085598943,-9.09671247608587,109.01518206906451,111.8110457667145,-2.795863697649996,318.0,1443.4684069617015,12,32,20,0.375,-7.374935889957861,273.0,643.0,288.0
48,Delaware Blue Hens,103.45,112.75,-9.31,65.51,104.62879856408847,113.1745991617027,-8.545800597614232,106.80517550788922,107.48458186661614,-0.6794063587269212,253.0,1435.922370662956,10,31,21,0.3225806451612903,-7.47678176565932,266.0,660.0,289.0
2698,West Georgia Wolves,107.4,111.59,-4.2,71.31,100.66329243838783,113.07381247372045,-12.410520035332624,106.52908162236682,114.87779113339968,-8.348709511032867,498.0,1472.3425005798117,15,32,17,0.46875,-7.588134988675726,300.0,575.0,290.0
2050,Ball State Cardinals,101.46,104.95,-3.49,66.37,97.2798566807361,109.24543744748168,-11.965580766745575,104.5749998156337,111.33040104108026,-6.755401225446563,447.0,1466.1146569955392,12,31,19,0.3870967741935484,-7.677057533595826,296.0,612.0,291.0
27,UC Riverside Highlanders,102.98,110.19,-7.21,70.75,103.34542490294044,111.15439117357752,-7.808966270637086,107.03478013330799,107.8673831143972,-0.8326029810891988,256.0,1422.5808422851292,10,32,22,0.3125,-7.775441021062084,258.0,680.0,292.0
2320,Lamar Cardinals,104.93,103.86,1.07,66.59,101.1305849636955,109.4769197080618,-8.346334744366303,102.73828054964997,111.15591626415076,-8.417635714500785,505.0,1427.2350175808517,12,31,19,0.3870967741935484,-7.811416493140565,263.0,674.0,293.0
50,Florida A&M Rattlers,99.76,105.6,-5.84,70.61,95.63019364978862,110.81787249259303,-15.187678842804402,102.29688967662278,112.29673677834302,-9.999847101720231,561.0,1491.3170081390222,15,31,16,0.4838709677419355,-8.027989014451093,323.0,243.0,294.0
2330,Le Moyne Dolphins,104.91,105.59,-0.68,69.43,100.25120047346395,113.27842421547685,-13.027223742012893,100.26695520737027,112.59402223469723,-12.327067027326958,608.0,1467.933621818023,15,32,17,0.46875,-8.116930780105292,303.0,606.0,296.0
2711,Western Michigan Broncos,106.35,114.24,-7.89,69.94,106.7120899273003,115.61071812694689,-8.898628199646595,106.2248808770049,108.53307245835597,-2.3081915813510783,313.0,1426.6131926793712,10,31,21,0.3225806451612903,-8.118654465854737,270.0,676.0,297.0
2529,Sacred Heart Pioneers,109.34,111.84,-2.49,68.64,104.39764487838215,118.4818760092742,-14.08423113089205,101.84305326536544,111.4407266870058,-9.597673421640359,545.0,1474.3429143239798,14,33,19,0.42424242424242425,-8.324969849247035,313.0,572.0,298.0
253,Southern Utah Thunderbirds,105.41,110.22,-4.81,72.26,104.53059220487005,114.61180926170255,-10.0812170568325,104.30767749049356,107.59111186258662,-3.283434372093059,333.0,1433.0785439819317,10,32,22,0.3125,-8.386681329319664,280.0,665.0,299.0
236,Chattanooga Mocs,113.16,110.06,3.1,68.07,104.47926058353191,116.82096349935317,-12.341702915821259,103.7200036106167,114.90339011673383,-11.183386506117124,589.0,1454.658968387716,13,32,19,0.40625,-8.437903038524832,299.0,632.0,300.0
2908,South Carolina Upstate Spartans,103.82,104.34,-0.53,71.05,98.74262295725124,110.40098529425799,-11.65836233700675,102.95397336724753,112.22526853569272,-9.2712951684452,536.0,1445.9375029340968,13,32,19,0.40625,-8.532306021798536,292.0,642.0,301.0
2916,Incarnate Word Cardinals,111.5,111.65,-0.15,66.31,106.91609992248252,117.78138396269235,-10.86528404020983,102.61448201684603,111.42787342409736,-8.813391407251332,516.0,1437.507210421308,12,31,19,0.3870967741935484,-8.557281499039517,287.0,654.0,302.0
2117,Central Michigan Chippewas,106.12,110.82,-4.69,69.27,104.20731687558253,114.49016037132341,-10.282843495740877,105.67640356194944,109.1280682639912,-3.451664702041739,339.0,1431.6665801403444,10,31,21,0.3225806451612903,-8.558092740853217,281.0,668.0,303.0
2450,Norfolk State Spartans,108.99,105.18,3.81,70.14,101.20681244491051,115.96671097091942,-14.75989852600891,98.38700721662198,113.73673317362147,-15.349725956999498,657.0,1471.239406272861,15,32,17,0.46875,-8.817978949361402,318.0,580.0,304.0
2198,Eastern Kentucky Colonels,112.96,115.81,-2.85,70.86,107.85020490102835,118.59635652278125,-10.746151621752901,106.43882962311929,112.77266200608508,-6.333832382965793,431.0,1430.021199551889,11,32,21,0.34375,-8.872015833282004,286.0,670.0,305.0
2640,Texas Southern Tigers,103.52,107.89,-4.38,72.37,100.5343461571052,114.02766835213275,-13.493322195027545,101.39202463933567,111.57667921445451,-10.184654575118836,566.0,1455.804668739765,12,30,18,0.4,-8.956427660525522,307.0,629.0,306.0
2681,Wagner Seahawks,105.64,105.97,-0.33,67.56,100.10153862050278,116.40917291350708,-16.3076342930043,98.76576848148342,112.11274202435243,-13.346973542869002,621.0,1482.9451590677816,14,31,17,0.45161290322580644,-9.006559193113072,333.0,489.0,307.0
225,Brown Bears,102.34,102.68,-0.33,68.5,95.62841703170153,107.59639560219502,-11.967978570493486,104.38783018114674,112.76927722625622,-8.38144704510947,501.0,1436.1512472991267,9,27,18,0.3333333333333333,-9.176426920290409,297.0,658.0,308.0
2448,North Carolina A&T Aggies,107.54,111.22,-3.68,69.89,103.59005656236587,115.61001594895457,-12.019959386588695,104.44478036294225,111.22406011726788,-6.779279754325614,450.0,1435.4467327876312,11,30,19,0.36666666666666664,-9.23764305391279,298.0,661.0,309.0
16,Sacramento State Hornets,106.09,112.0,-5.91,73.22,103.03462855198207,113.76926296469628,-10.734634412714215,106.84161615443283,110.09200386608963,-3.2503877116567907,330.0,1420.854718422682,10,31,21,0.3225806451612903,-9.324581285223006,285.0,683.0,310.0
2635,Tennessee Tech Golden Eagles,105.4,107.01,-1.6,69.56,100.16125930698735,116.00562931103373,-15.844370004046382,99.27667083844571,112.79636462463985,-13.519693786194136,628.0,1467.5571543780864,13,31,18,0.41935483870967744,-9.544327283118873,329.0,609.0,312.0
2349,UMass Lowell River Hawks,107.87,109.94,-2.07,69.41,100.72884167567575,117.76396580526857,-17.035124129592816,100.54656689799114,114.5715337180964,-14.024966820105277,641.0,1477.9567999967592,15,33,18,0.45454545454545453,-9.619722064958449,339.0,564.0,313.0
339,Evansville Purple Aces,98.49,112.43,-13.94,68.01,101.98113413900096,110.64141856991665,-8.660284430915695,109.2147344457618,104.97550174752358,4.239232698238226,170.0,1391.0119101351509,7,32,25,0.21875,-9.779546708700305,268.0,709.0,315.0
2885,NJIT Highlanders,98.41,106.89,-8.49,68.32,94.98093994400362,112.96447584393874,-17.98353589993512,101.16902151320109,111.93891886365421,-10.769897350453114,579.0,1484.1101103500778,16,33,17,0.48484848484848486,-9.786262432463671,345.0,487.0,316.0
2441,New Haven Chargers,101.11,103.16,-2.05,64.24,94.3928236551949,111.21210070481209,-16.819277049617185,100.36880105065096,113.87462171641492,-13.505820665763963,626.0,1470.41930640647,14,31,17,0.45161290322580644,-9.888673204485091,334.0,591.0,318.0
2755,Grambling Tigers,100.7,100.35,0.35,69.86,95.30534491578227,108.9975981456085,-13.692253229826235,100.19331144205964,112.72345986563472,-12.530148423575083,610.0,1437.1508707703686,14,33,19,0.42424242424242425,-9.98858307639469,309.0,655.0,320.0
309,Louisiana Ragin' Cajuns,99.23,110.35,-11.12,64.1,97.91154001622901,112.27470400088458,-14.363163984655571,105.52009111673289,109.72676747913815,-4.2066763624052586,357.0,1443.3245288768624,11,33,22,0.3333333333333333,-10.015355548484667,315.0,644.0,321.0
56,Stetson Hatters,107.53,115.67,-8.14,68.72,103.77492654079467,117.7112050262234,-13.93627848542873,106.11667815273303,112.22265463529044,-6.105976482557399,422.0,1438.0150606810403,12,33,21,0.36363636363636365,-10.067386208662352,311.0,653.0,322.0
294,Jacksonville Dolphins,109.68,110.43,-0.75,66.56,101.24564754610056,115.22085527142195,-13.975207725321397,106.13421873550658,113.44284758198738,-7.308628846480803,473.0,1436.4438791121074,12,32,20,0.375,-10.165409907055327,312.0,657.0,323.0
2352,Loyola Maryland Greyhounds,107.73,111.1,-3.37,69.59,102.33651567343303,117.53174681757153,-15.195231144138504,101.66503002961157,113.12124780219126,-11.456217772579699,595.0,1442.6253393471125,12,32,20,0.375,-10.466348604713628,324.0,646.0,324.0
2197,Eastern Illinois Panthers,99.59,104.36,-4.77,67.38,95.12195663877321,112.03391929172633,-16.91196265295312,101.00398223184897,111.75969620994432,-10.755713978095365,578.0,1456.3726136869018,13,33,20,0.3939393939393939,-10.637350642131471,338.0,627.0,325.0
2247,Georgia State Panthers,101.3,107.41,-6.11,69.54,98.18138942553745,111.36731751056227,-13.185928085024827,104.28495663964225,111.22877059322909,-6.943813953586837,459.0,1418.1999232293629,10,32,22,0.3125,-10.68296788104427,306.0,688.0,326.0
2031,Little Rock Trojans,102.91,108.3,-5.38,68.49,100.38946967013435,116.50967175480886,-16.120202084674517,99.80822502415862,110.63989116015502,-10.8316661359964,580.0,1447.1200328488264,12,32,20,0.375,-10.704099399895936,332.0,640.0,327.0
322,Lafayette Leopards,102.99,110.15,-7.17,67.49,99.98201969543123,114.91119952926877,-14.929179833837537,103.07252937551074,110.9277170397852,-7.855187664274446,486.0,1434.0484306790086,11,32,21,0.34375,-10.76216838296834,321.0,664.0,328.0
198,Oral Roberts Golden Eagles,104.15,110.39,-6.25,70.32,100.41533296329001,113.93674446741092,-13.521411504120906,104.95466783659339,111.54195664905666,-6.587288812463275,442.0,1418.408982127043,10,33,23,0.30303030303030304,-10.840256645708306,308.0,686.0,329.0
2277,Houston Christian Huskies,102.74,110.08,-7.34,65.43,99.67742342845331,115.66022576523558,-15.982802336782271,103.47556008082707,110.60346982851343,-7.127909747686367,467.0,1442.7634222493032,12,32,20,0.375,-10.853230055925977,331.0,645.0,330.0
2029,Arkansas-Pine Bluff Golden Lions,106.36,111.56,-5.21,72.63,101.25233666424542,118.12704779426112,-16.874711130015697,103.26197990041702,111.73184711309158,-8.469867212674549,506.0,1446.9084438462455,13,32,19,0.40625,-11.091933372695573,336.0,641.0,332.0
2837,East Texas A&M Lions,101.37,107.37,-6.01,69.33,97.94719347716601,112.20150457126135,-14.254311094095343,104.48926874956436,110.09521232928931,-5.60594357972494,400.0,1418.4514849754971,11,32,21,0.34375,-11.204581298272815,314.0,685.0,333.0
2415,Morgan State Bears,104.76,109.62,-4.87,71.61,99.07982772207181,120.19869674774614,-21.11886902567433,97.25556907610319,113.71293352007432,-16.45736444397114,674.0,1486.1241563232588,14,30,16,0.4666666666666667,-11.253226696674222,358.0,484.0,334.0
2466,Northwestern State Demons,103.34,109.99,-6.65,65.95,100.24353212105255,114.86088346075232,-14.617351339699766,103.65645562094406,110.4252897971809,-6.768834176236831,449.0,1420.4603290275786,10,32,22,0.3125,-11.285659218470952,317.0,684.0,335.0
325,Cleveland State Vikings,111.74,120.02,-8.28,71.5,108.06747073428356,123.6562653095817,-15.588794575298138,105.36766310683365,111.44197146621413,-6.0743083593804625,420.0,1430.0888573736195,11,33,22,0.3333333333333333,-11.289954418968096,326.0,669.0,336.0
2428,North Carolina Central Eagles,105.29,109.78,-4.49,68.49,99.92344982235365,119.42759078481754,-19.504140962463893,98.99105710790609,112.69640403883659,-13.705346930930506,633.0,1462.8880606884252,14,32,18,0.4375,-11.607667446810687,352.0,615.0,338.0
111,Northeastern Huskies,106.81,116.14,-9.32,69.92,105.52683218288665,117.4801718953008,-11.953339712414149,107.04417248108503,108.71911187418857,-1.6749393931035428,286.0,1384.2794009418888,7,31,24,0.22580645161290322,-11.762699809112636,295.0,712.0,340.0
2545,SE Louisiana Lions,98.44,106.64,-8.2,66.07,96.25466792741268,111.03335334587683,-14.77868541846415,104.43958273514724,109.56041708682241,-5.120834351675176,386.0,1411.995415289977,9,31,22,0.2903225806451613,-11.789571944733224,320.0,694.0,341.0
2363,Manhattan Jaspers,107.09,114.16,-7.07,69.14,103.01663856658593,120.43877603943378,-17.42213747284785,101.86674767527278,111.50718840996689,-9.640440734694117,548.0,1436.7566228564842,12,32,20,0.375,-11.873237593599715,341.0,656.0,343.0
2083,Bucknell Bison,99.32,113.01,-13.69,67.67,97.39380847117869,112.89947524688806,-15.505666775709372,106.49017152366275,110.90772889163993,-4.41755736797718,364.0,1410.3502236343022,10,33,23,0.30303030303030304,-12.235322206139575,325.0,696.0,345.0
2459,Northern Illinois Huskies,99.13,112.25,-13.12,69.73,96.19317221772273,113.07546825155636,-16.882296033833626,106.84347405422925,111.05925386905993,-4.215779814830697,359.0,1418.3435398677682,9,30,21,0.3,-12.523971023528404,337.0,687.0,349.0
2464,Northern Arizona Lumberjacks,107.19,114.73,-7.54,66.56,102.42070724753759,118.25047293157739,-15.829765684039799,105.54051012076665,112.27181408658824,-6.73130396582159,446.0,1406.7550572085927,10,32,22,0.3125,-12.577129981590264,328.0,699.0,350.0
2296,Jackson State Tigers,98.06,117.1,-19.04,71.58,98.53036241677569,117.78307874028124,-19.252716323505553,104.89138828766683,109.29595741284837,-4.404569125181552,362.0,1438.3935794953377,12,33,21,0.36363636363636365,-12.706679186985891,350.0,651.0,351.0
399,UAlbany Great Danes,108.02,109.49,-1.47,66.59,100.42537984306232,118.5958464789714,-18.17046663590908,100.32184007201562,113.8392036912265,-13.517363619210872,627.0,1426.7117014974342,11,32,21,0.34375,-12.749648243082829,346.0,675.0,352.0
2934,Cal State Bakersfield Roadrunners,99.92,112.9,-12.98,72.96,100.99617209068774,114.92417072267784,-13.927998631990107,105.49283131545377,107.44937476282685,-1.956543447373083,294.0,1378.6403967569706,8,32,24,0.25,-13.031979478146521,310.0,716.0,353.0
349,Army Black Knights,104.96,111.89,-6.93,68.88,99.72150304904599,117.11275003261107,-17.391246983565082,102.81278985942262,112.90077782883343,-10.087987969410797,563.0,1412.6496655354263,11,32,21,0.34375,-13.063140215011227,340.0,693.0,354.0
107,Holy Cross Crusaders,103.0,111.18,-8.18,66.06,98.689540359495,116.16651559183411,-17.476975232339115,102.69612435728345,112.29961457433387,-9.603490217050421,546.0,1411.7470431817533,11,33,22,0.3333333333333333,-13.151135457081894,342.0,695.0,357.0
284,Stonehill Skyhawks,97.29,100.87,-3.58,68.11,90.09668801352994,109.73636956520804,-19.639681551678095,100.02593816129576,114.03172107020976,-14.005782908913996,639.0,1432.8360870215756,12,33,21,0.36363636363636365,-13.178036424760267,354.0,666.0,358.0
2643,The Citadel Bulldogs,105.93,117.14,-11.21,66.3,99.39303957912587,119.4515784432167,-20.058538864090835,105.1973467920375,114.72399379721385,-9.52664700517637,543.0,1436.1030979024342,11,33,22,0.3333333333333333,-13.224114536923706,356.0,659.0,360.0
2011,Alabama State Hornets,102.01,107.07,-5.06,71.95,97.54605451897261,114.39423089866298,-16.848176379690372,102.35223411808211,110.88826850246903,-8.536034384386923,507.0,1401.4317322477473,10,32,22,0.3125,-13.352501577457822,335.0,703.0,363.0
161,Fairleigh Dickinson Knights,103.89,108.26,-4.37,64.74,98.34783762307528,117.896826424914,-19.548988801838718,99.06245283323179,112.32407787285611,-13.261625039624324,620.0,1424.9887012535823,11,32,21,0.34375,-13.525059338240242,353.0,679.0,364.0
2099,Canisius Golden Griffins,97.14,108.76,-11.62,64.78,94.19050280824301,113.92735620040477,-19.736853392161763,101.78123066728286,111.42426735946438,-9.64303669218152,549.0,1413.4932025283372,10,31,21,0.3225806451612903,-14.193766569664023,355.0,692.0,366.0
85,IU Indianapolis Jaguars,109.13,115.73,-6.6,76.41,103.46450426780508,119.3183518997628,-15.85384763195772,105.81724613250007,112.94214700574184,-7.12490087324176,466.0,1371.7255487385066,7,32,25,0.21875,-14.340646379053528,330.0,718.0,369.0
315,Niagara Purple Eagles,100.57,112.62,-12.05,63.38,97.85908273762077,117.28009878290013,-19.42101604527936,102.219709121507,111.61091265078082,-9.391203529273826,541.0,1402.2634422511755,8,30,22,0.26666666666666666,-14.597335910080902,351.0,701.0,371.0
2636,UTSA Roadrunners,98.74,115.27,-16.53,70.19,99.54133530837116,115.25754952783468,-15.716214219463524,108.5640653259234,106.93894156278631,1.6251237631370932,207.0,1363.30535169191,5,30,25,0.16666666666666666,-14.692839525136268,327.0,719.0,372.0
2454,North Florida Ospreys,108.99,121.58,-12.59,72.77,105.75793358267332,123.37321089487558,-17.615277312202267,106.14612392068463,111.20203428626746,-5.0559103655828315,384.0,1379.4939620071077,7,32,25,0.21875,-14.832940555745747,343.0,715.0,374.0
2005,Air Force Falcons,91.3,118.51,-27.21,67.4,97.82848810658768,110.9730346759604,-13.144546569372721,113.7079101469756,103.45192415329527,10.25598599368034,108.0,1329.7930632601356,3,32,29,0.09375,-15.082620121679582,305.0,726.0,376.0
2453,North Alabama Lions,104.02,117.16,-13.15,66.48,97.92936040652675,118.73071792670935,-20.80135752018259,106.51329350602866,114.28894552154915,-7.775652015520508,485.0,1404.2603302695388,9,30,21,0.3,-15.187662246614355,357.0,700.0,380.0
160,New Hampshire Wildcats,99.5,107.72,-8.22,69.4,93.61975395343178,115.07968279242002,-21.459928838988233,101.27047574934612,112.70620701749452,-11.435731268148386,593.0,1401.2066641340632,9,30,21,0.3,-15.669631212790957,360.0,704.0,384.0
2016,Alcorn State Braves,96.16,114.9,-18.74,69.68,95.07476147840578,117.26650289847665,-22.19174142007087,104.80074920642035,109.6384083106425,-4.837659104222161,376.0,1401.640190329358,9,32,23,0.28125,-16.01386119356754,365.0,702.0,390.0
2130,Chicago State Cougars,99.46,114.87,-15.41,66.18,97.52139690279915,119.23129736569132,-21.709900462892165,103.58260606028321,109.73369406179309,-6.15108800150988,427.0,1385.6411770895484,7,32,25,0.21875,-16.572891376968663,361.0,711.0,394.0
311,Maine Black Bears,96.11,104.08,-7.97,65.41,89.33259138644864,111.85696103189882,-22.52436964545018,101.24400957070267,113.52385494037311,-12.279845369670436,607.0,1391.804470197061,8,32,24,0.25,-16.671961312872043,367.0,706.0,395.0
88,Southern Indiana Screaming Eagles,98.59,106.76,-8.16,69.34,92.32151912108301,114.88298114265145,-22.56146202156843,100.04762179351125,114.01151849321596,-13.963896699704712,636.0,1391.469706437481,7,30,23,0.23333333333333334,-16.70724568891017,368.0,707.0,396.0
2379,Maryland Eastern Shore Hawks,96.76,107.55,-10.79,66.17,91.82278521361312,113.71535982968535,-21.89257461607224,101.90668371512739,113.01196574028016,-11.105282025152778,588.0,1382.6551477743485,9,32,23,0.28125,-16.813529919318693,362.0,713.0,399.0
2569,South Carolina State Bulldogs,95.92,111.97,-16.05,70.17,92.1535786902664,118.57075328500572,-26.417174594739322,101.09051228025918,112.11812044342723,-11.027608163168058,587.0,1425.9653355137177,10,32,22,0.3125,-16.910320521683776,384.0,678.0,400.0
2803,Bryant Bulldogs,98.26,110.56,-12.3,65.76,94.30004434807726,118.66431003377062,-24.364265685693354,99.86976095040367,111.74017497968765,-11.870414029283975,600.0,1398.70762043714,9,31,22,0.2903225806451613,-17.246751820989683,376.0,705.0,402.0
2598,Saint Francis Red Flash,101.31,114.61,-13.3,70.6,97.76857626378009,120.7573085458505,-22.988732282070416,101.95316841150373,111.13882863744378,-9.18566022594006,532.0,1375.0534537043252,7,31,24,0.22580645161290322,-17.741693455818947,370.0,717.0,406.0
2066,Binghamton Bearcats,101.79,113.35,-11.56,66.38,95.86746477186253,121.85932753760572,-25.991862765743193,98.22273592678967,114.6743719880275,-16.451636061237835,673.0,1391.188709699592,8,31,23,0.25806451612903225,-18.436495897891998,382.0,708.0,412.0
2520,Rider Broncs,96.22,115.34,-19.12,65.92,95.09685326482617,118.47292673771362,-23.376073472887455,103.80396964556368,109.5066338975889,-5.702664252025203,401.0,1354.8441985786476,4,29,25,0.13793103448275862,-18.94582680751135,371.0,720.0,416.0
2433,UL Monroe Warhawks,100.95,117.27,-16.32,71.65,99.70323116919262,121.73600758498932,-22.032776415796704,102.59047170849493,110.14467751377671,-7.554205805281785,480.0,1336.467402205996,4,32,28,0.125,-19.193018097598554,364.0,724.0,419.0
2169,Delaware State Hornets,90.73,105.45,-14.72,67.13,85.01863917828099,113.44074729877356,-28.422108120492567,99.18967710891927,114.56771071980664,-15.378033610887375,658.0,1381.392929841077,8,31,23,0.25806451612903225,-20.141407568192438,391.0,714.0,440.0
2154,Coppin State Eagles,94.06,115.34,-21.27,69.7,91.05249094638688,120.03627817938393,-28.983787232997045,102.45368234498066,111.41336187059026,-8.959679525609621,523.0,1386.53205813204,7,31,24,0.22580645161290322,-20.165290709896524,393.0,710.0,442.0
2678,VMI Keydets,104.88,116.59,-11.71,68.62,96.43834038109394,122.97107965902455,-26.532739277930617,103.73166780238316,115.1766873841007,-11.445019581717546,594.0,1349.1222446872316,6,32,26,0.1875,-20.81025740460373,385.0,721.0,451.0
2241,Gardner-Webb Runnin' Bulldogs,95.99,120.37,-24.38,70.98,94.90750949448288,121.46194071982434,-26.55443122534146,105.56096770602221,110.23666529956287,-4.675697593540662,369.0,1344.793449534321,4,33,29,0.12121212121212122,-21.037543135954675,386.0,723.0,456.0
140,Kansas City Roos,96.24,115.99,-19.75,72.17,91.0292398315076,117.19974243337272,-26.170502601865124,106.82673213238381,113.29573636949863,-6.469004237114808,438.0,1335.2747524559422,4,31,27,0.12903225806451613,-21.32151367813545,383.0,725.0,461.0
2710,Western Illinois Leathernecks,96.24,113.79,-17.55,67.45,91.51766893647404,121.87040916610758,-30.35274022963354,99.14156397455648,113.53107013372521,-14.389506159168723,645.0,1348.7822692932798,5,31,26,0.16129032258064516,-22.73725665015278,402.0,722.0,481.0
2400,Mississippi Valley State Delta Devils,90.87,118.12,-27.25,70.48,88.84377858186312,121.8716331448878,-33.027854563024675,102.74256615297493,111.89649646505491,-9.153930312079973,530.0,1306.754322588388,3,33,30,0.09090909090909091,-26.176211152092936,413.0,727.0,569.0
