athlete_id,o_rapm,d_rapm,rapm,off_poss,athlete_display_name,team_display_name,athlete_position_abbreviation
5240758,-0.94,0.95,0.01,1332.81,Renars Sondors,UL Monroe Warhawks,F
5242587,-1.27,1.28,0.01,1132.14,Caleb Embeya,Towson Tigers,F
4897447,1.23,-1.22,0.01,1282.46,Connor Hickman,Charleston Cougars,G
4433257,-3.29,3.29,0.0,646.45,Quincy Allen,Bryant Bulldogs,G
5313555,-0.17,0.17,-0.0,860.94,Eian Lowe,Lamar Cardinals,G
5177121,-0.56,0.55,-0.01,1111.83,Josh Pascarelli,Colorado State Rams,G
5313085,0.26,-0.27,-0.01,1555.94,Timofei Rudovskii,Bryant Bulldogs,F
5313268,1.59,-1.6,-0.01,1251.82,Israel Hart,Southern Miss Golden Eagles,G
4703399,-1.18,1.17,-0.01,661.75,Jeremiah Oden,San Diego State Aztecs,F
4848631,-0.59,0.58,-0.02,792.22,Malik Presley,George Mason Patriots,G
5176030,0.38,-0.4,-0.02,1671.59,Ryan Curry,Army Black Knights,G
4702226,3.77,-3.79,-0.02,1443.68,Toneari Lane,San Diego Toreros,G
5107813,-4.02,4.0,-0.03,1009.92,Leo Torbor,Texas A&M-Corpus Christi Islanders,G
5174634,-1.35,1.33,-0.03,1022.07,Anthony Finkley,Saint Joseph's Hawks,F
5177352,0.83,-0.86,-0.03,1345.21,Bradley Douglas,James Madison Dukes,G
5108915,-1.41,1.37,-0.04,1427.67,Sami Pissis,Alabama A&M Bulldogs,G
5107885,-0.46,0.42,-0.04,871.43,Cade Hornecker,Abilene Christian Wildcats,F
5101762,0.7,-0.74,-0.04,778.49,Jerry Easter II,USC Trojans,G
4433286,-0.11,0.06,-0.05,1565.83,AJ Casey,Evansville Purple Aces,F
5316219,-2.22,2.17,-0.05,830.43,Danas Kazakevicius,Howard Bison,C
4709320,-0.26,0.2,-0.06,1454.7,Anquan Hill,Sacred Heart Pioneers,F
5105890,3.37,-3.44,-0.07,814.74,Romad Dean,Tulsa Golden Hurricane,F
5176520,-0.97,0.9,-0.07,1235.0,John Squire,New Hampshire Wildcats,F
5313277,-0.62,0.55,-0.07,1362.95,Mark Lavrenov,Sacramento State Hornets,F
4873220,-3.48,3.41,-0.07,544.09,Jeremiah Evans,Louisiana Ragin' Cajuns,F
5314443,-0.26,0.18,-0.08,1258.54,Makai Kvamme,Western Illinois Leathernecks,G
5243011,0.15,-0.23,-0.08,1230.63,Stefano Faloppa,New Haven Chargers,F
5241061,-0.5,0.42,-0.08,1270.01,James O'Donnell,Portland Pilots,F
5313368,1.42,-1.5,-0.09,663.77,Trey Perry,Miami (OH) RedHawks,G
5313242,0.38,-0.48,-0.1,1156.09,Isaiah Dorceus,Milwaukee Panthers,G
5313446,-2.79,2.68,-0.1,872.22,Miles Ndalama,Florida A&M Rattlers,C
4896370,2.12,-2.23,-0.11,1255.61,TJ Long,Vermont Catamounts,G
5239578,-0.57,0.46,-0.11,605.79,Dior Conners,Ohio Bobcats,G
5175673,-0.53,0.42,-0.11,1712.14,Jonah Pierce,Presbyterian Blue Hose,F
5107704,-0.51,0.4,-0.11,1298.97,Kyle Carlesimo,Colgate Raiders,G
5174938,3.05,-3.16,-0.11,1347.31,Isaac Harrell,Elon Phoenix,F
5311849,-2.76,2.64,-0.12,1172.07,Devin Brown,Davidson Wildcats,G
5241428,-1.2,1.08,-0.12,788.94,Cameron Jackson,UT Arlington Mavericks,F
5242277,-3.1,2.98,-0.12,1047.26,Luca Soroa Schaller,Northeastern Huskies,G
4432899,1.08,-1.21,-0.13,1000.54,Jordan Brinson,Cal State Northridge Matadors,G
4897953,0.56,-0.69,-0.13,779.38,Marcus Greene,Fordham Rams,G
5241536,-0.67,0.53,-0.14,911.93,Masiah Gilyard,Temple Owls,G
5241915,0.88,-1.03,-0.14,1399.54,Josh Pickett,Presbyterian Blue Hose,G
5177043,-0.06,-0.08,-0.14,592.9,Jake Brack,South Dakota Coyotes,F
4684309,-0.67,0.52,-0.15,1402.93,Elijah Tucker,Longwood Lancers,F
5105972,-0.27,0.11,-0.16,842.59,Lou Hutchinson,Alabama A&M Bulldogs,G
5313633,0.36,-0.53,-0.17,550.9,Tyler Jackson,Eastern Kentucky Colonels,G
5182084,0.31,-0.48,-0.17,858.38,Caleb Walker,Air Force Falcons,F
5252606,-1.47,1.29,-0.17,767.48,Nic Anderson,Loyola Chicago Ramblers,G
5106680,-2.82,2.64,-0.18,917.78,Josiah Sabino,Niagara Purple Eagles,G
5241251,1.91,-2.09,-0.18,1331.08,Jermaine Washington,San José State Spartans,G
5313449,-0.95,0.78,-0.18,1108.02,Jacob Taylor,Charleston Southern Buccaneers,G
5313915,0.21,-0.4,-0.19,779.1,Peyton White,Nevada Wolf Pack,G
5176658,1.38,-1.57,-0.19,911.93,CJ Booker,SE Louisiana Lions,PG
5314460,0.63,-0.82,-0.19,1727.24,Chance Gladden,Boston University Terriers,G
5105662,-0.04,-0.15,-0.19,1163.88,Jermaine Ballisager Webb,Portland Pilots,C
5101832,-0.22,0.02,-0.2,841.88,Jaion Pitt,Pacific Tigers,F
4701030,1.32,-1.52,-0.2,1248.32,Jadrian Tracey,VCU Rams,G
4897987,0.64,-0.84,-0.21,545.86,Andre Washington,Eastern Illinois Panthers,G
4897617,2.43,-2.65,-0.22,1375.85,Tasos Cook,Campbell Fighting Camels,G
5315596,-1.47,1.25,-0.23,988.45,Grant Kepley,Montana Grizzlies,G
5313196,1.12,-1.35,-0.23,1328.85,Justin Allen,Green Bay Phoenix,G
5313186,1.01,-1.24,-0.23,1505.01,Jah'Likai King,UMBC Retrievers,G
5183379,0.15,-0.38,-0.23,1238.05,Bryce Roberts,Texas Southern Tigers,G
5254178,-0.57,0.34,-0.23,652.79,Grant Polk,South Carolina Gamecocks,G
5176086,0.97,-1.21,-0.24,1612.24,Jinwoo Kim,Navy Midshipmen,G
5106598,5.66,-5.9,-0.25,1262.68,Chevalier Emery,Cleveland State Vikings,G
5186601,1.53,-1.78,-0.25,1248.76,Okku Federiko,Drake Bulldogs,F
5240416,-0.26,-0.0,-0.26,572.84,Pharrell Boyogueno,Winthrop Eagles,G
5105816,0.25,-0.51,-0.26,1279.71,Tre Holloman,NC State Wolfpack,G
5107268,1.34,-1.6,-0.26,1584.2,Tony Osburn,Omaha Mavericks,G
5242619,-3.32,3.05,-0.27,1533.12,Jadin Collins-Roberts,Marist Red Foxes,G
5254164,-2.11,1.84,-0.27,570.8,Kai Shinholster,Minnesota Golden Gophers,G
5240884,-2.13,1.84,-0.28,1068.14,Johan Munch,Oregon State Beavers,F
5106614,-1.3,1.01,-0.28,1258.54,Gestin Liberis,Saint Francis Red Flash,F
4701160,-0.74,0.44,-0.3,1179.23,Mekhi Gray,Maine Black Bears,G
5313239,1.48,-1.79,-0.3,1279.78,Chris Komin,Northern Arizona Lumberjacks,G
5176286,-1.26,0.95,-0.3,1099.71,Jacob Theodosiou,Loyola Maryland Greyhounds,G
5107142,-3.06,2.76,-0.31,718.87,Andrew Akuchie,Rice Owls,F
4897938,3.2,-3.5,-0.31,723.33,Diego Campisano,Northern Arizona Lumberjacks,F
5107870,-1.21,0.9,-0.31,1514.78,Maximus Nelson,Purdue Fort Wayne Mastodons,F
5175078,2.3,-2.61,-0.31,1502.34,Eemeli Yalaho,Washington State Cougars,F
5239627,-0.67,0.36,-0.31,527.44,Daniil Glazkov,Loyola Chicago Ramblers,G
5313111,1.65,-1.97,-0.31,1161.54,Straton Rogers,Eastern Washington Eagles,G
5239588,0.74,-1.06,-0.32,788.69,Justin Johnson,Western Carolina Catamounts,G
5240749,-1.97,1.65,-0.32,820.23,Austin Cross,Troy Trojans,G
5106715,-2.19,1.86,-0.32,996.96,Rashad King,LSU Tigers,G
5176173,0.11,-0.44,-0.33,655.35,Keynan Davis,The Citadel Bulldogs,G
5312654,-0.6,0.26,-0.34,559.81,Daniel James,Central Connecticut Blue Devils,F
5313200,0.1,-0.45,-0.35,590.81,LeBron Thomas,Green Bay Phoenix,G
4719433,3.19,-3.55,-0.35,1109.35,Julian Mackey,Florida International Panthers,G
5116128,-0.98,0.63,-0.35,1151.26,Melo Sanchez,Central Connecticut Blue Devils,G
5116155,-1.76,1.4,-0.36,937.6,Nick Mullen,Central Michigan Chippewas,F
5107203,-2.42,2.06,-0.36,742.8,Kody Williams,Hampton Pirates,G
5312177,0.3,-0.66,-0.36,611.07,Ty Francis,Northeastern Huskies,F
5242592,-0.2,-0.18,-0.38,1214.79,Isaiah Mbeng,East Carolina Pirates,G
5313069,-0.4,0.02,-0.38,1113.68,Joah Chappelle,Georgia State Panthers,F
5176164,1.25,-1.64,-0.39,1643.94,Davion Bailey,Incarnate Word Cardinals,G
5241674,0.84,-1.24,-0.4,1722.27,Dan Gherezgher,Northern Kentucky Norse,G
5105904,-1.51,1.11,-0.4,631.76,Rokas Jocius,Loyola Marymount Lions,F
5314622,1.67,-2.08,-0.41,522.31,Jaiden Haynes,Youngstown State Penguins,G
5106673,-1.93,1.52,-0.41,1305.91,Kelechi Okworogwo,North Carolina Central Eagles,F
5243033,-0.54,0.12,-0.42,710.35,Kavon Bradford,Northern Arizona Lumberjacks,G
5180868,-0.73,0.31,-0.42,1283.86,Shon Tupuola,Valparaiso Beacons,C
5312019,-0.53,0.1,-0.43,835.61,Wei Lin,Oregon Ducks,G
5239673,-0.58,0.15,-0.43,509.19,Jaylen Robinson,Richmond Spiders,F
5175170,-2.67,2.22,-0.45,517.35,Joel Armotrading,Nevada Wolf Pack,C
5106785,-2.39,1.94,-0.45,659.83,Chris Morgan,Purdue Fort Wayne Mastodons,G
5313394,-0.73,0.27,-0.46,648.39,Gabe Kincy,Alabama A&M Bulldogs,G
5176065,-1.06,0.58,-0.48,1716.59,Mark Butler,Lafayette Leopards,G
5313086,-0.09,-0.39,-0.48,766.54,Keziah Ekissi,Oregon State Beavers,G
5176331,-0.08,-0.41,-0.49,683.82,Tyran Cook,Western Illinois Leathernecks,G
4894452,0.62,-1.12,-0.5,1488.52,Myles Colvin,Wake Forest Demon Deacons,G
5314625,0.18,-0.68,-0.5,715.42,Tae Blackshear,Youngstown State Penguins,G
5313655,0.8,-1.3,-0.5,961.44,Matheo Coffi,UTSA Roadrunners,F
4845369,-0.37,-0.14,-0.5,1105.56,Ty-Laur Johnson,San Diego Toreros,G
5314366,0.15,-0.66,-0.5,576.29,C.J. McPherson,Tennessee Tech Golden Eagles,G
5152623,1.82,-2.33,-0.5,1206.86,Connor Amundsen,Dartmouth Big Green,PG
5106313,-0.71,0.2,-0.51,1287.64,Tyler Isaak,Montana Grizzlies,G
5240018,-0.48,-0.02,-0.51,602.35,Daniel Macgregor,Stetson Hatters,G
5108810,-0.06,-0.45,-0.51,989.0,Jorn Everson,Army Black Knights,F
5108143,1.31,-1.83,-0.52,1084.19,Chris Dockery,Kansas City Roos,G
5243035,0.06,-0.58,-0.52,1604.94,Caleb Williams,Lafayette Leopards,G
5314516,3.07,-3.59,-0.52,1192.61,Emmett Adair,Loyola Maryland Greyhounds,F
5176415,-2.28,1.74,-0.53,518.41,Chip Brunt,Northwestern State Demons,G
5241384,2.3,-2.84,-0.54,1309.56,Jahni Summers,Sacramento State Hornets,G
4610140,-0.18,-0.36,-0.54,1491.16,Kamari Lands,Middle Tennessee Blue Raiders,G
5240973,-0.93,0.39,-0.54,1274.99,Mikah Ballew,Portland Pilots,G
4898117,-1.35,0.81,-0.55,569.79,Ethan Butler,Charlotte 49ers,F
5241648,1.38,-1.93,-0.55,1546.85,Greyson Uelmen,North Dakota Fighting Hawks,G
5242982,0.34,-0.9,-0.56,657.95,Josiah Dunham,Southern Indiana Screaming Eagles,G
5312345,-1.63,1.07,-0.56,1079.51,Kaden Rickard,Kennesaw State Owls,G
5108092,0.42,-0.99,-0.57,776.02,London Maiden,Detroit Mercy Titans,F
5109034,-2.6,2.03,-0.57,868.83,Tyler Andrews,Bethune-Cookman Wildcats,G
5264730,0.88,-1.45,-0.57,1024.08,Harun Zrno,Rutgers Scarlet Knights,G
5105596,0.18,-0.75,-0.57,1453.33,Denver Anglin,Iona Gaels,G
5178892,-2.81,2.24,-0.57,580.44,Tyler Mack,Alabama State Hornets,G
5176245,-0.73,0.15,-0.58,1263.91,Brandon Muntu,Tennessee Tech Golden Eagles,G
5242973,-2.77,2.17,-0.59,759.55,Troy Cole Jr.,Southeast Missouri State Redhawks,G
5144495,-1.25,0.66,-0.59,612.51,Alijah Arenas,USC Trojans,G
5314580,2.38,-2.97,-0.6,1328.02,Mario Tatum Jr.,VMI Keydets,G
5313189,-3.4,2.81,-0.6,724.99,Riley Jacobs,UMBC Retrievers,F
5142708,0.09,-0.69,-0.6,511.47,King Grace,Mississippi State Bulldogs,G
5314723,-0.16,-0.44,-0.6,1263.99,Cameron Williams,Portland Pilots,F
4895779,-0.3,-0.31,-0.61,1070.95,Austin Ball,Eastern Kentucky Colonels,F
5240937,0.16,-0.77,-0.61,1361.41,Danilo Dožic,Pepperdine Waves,C
5242115,0.4,-1.02,-0.61,1545.47,Asim Jones,Quinnipiac Bobcats,G
4858612,-3.1,2.48,-0.62,634.57,Eli DeLaurier,East Carolina Pirates,F
5177687,-1.47,0.86,-0.62,702.25,Travis Gray,Wagner Seahawks,G
5314755,-2.53,1.91,-0.62,810.72,Marley Curtis,North Dakota Fighting Hawks,F
5142625,-1.17,0.54,-0.63,1240.27,Joson Sanon,St. John's Red Storm,G
5177042,2.56,-3.19,-0.63,1001.49,Isaac Bruns,South Dakota Coyotes,G
5103832,0.04,-0.67,-0.64,854.26,Comeh Emuobor,New Hampshire Wildcats,G
4897175,-2.8,2.16,-0.64,1417.51,Tyler Shirley,Florida A&M Rattlers,F
5241698,-2.48,1.84,-0.65,1189.76,James Jones,Central Connecticut Blue Devils,G
5185444,0.29,-0.94,-0.65,644.13,Spencer Ahrens,Boise State Broncos,F
5239709,-2.25,1.6,-0.65,506.65,Max Pikaar,Southern Illinois Salukis,F
5107514,1.51,-2.18,-0.67,1486.83,Ibu Yamazaki,Northern Colorado Bears,F
5243208,4.61,-5.28,-0.67,1814.75,Kent Jackson,North Florida Ospreys,G
5103584,-2.06,1.38,-0.68,677.21,Kayden Fish,Ball State Cardinals,F
5101784,-0.43,-0.25,-0.69,1369.73,Akai Fleming,Georgia Tech Yellow Jackets,G
4433560,-3.42,2.73,-0.69,1097.87,Myles Wilmoth,Canisius Golden Griffins,F
5238171,-1.69,1.0,-0.69,560.93,Ismael Diouf,Northern Iowa Panthers,F
5105481,1.66,-2.35,-0.69,1436.44,Will Johnston,Richmond Spiders,G
5243399,0.19,-0.88,-0.69,1348.8,Ponce James,Delaware State Hornets,G
5311923,3.66,-4.36,-0.7,595.23,Andrej Kostic,Kansas State Wildcats,F
4703804,0.55,-1.25,-0.7,882.69,Truth Harris,La Salle Explorers,G
5312258,-0.82,0.12,-0.71,1179.67,Jalen Haralson,Notre Dame Fighting Irish,F
5312390,-0.66,-0.06,-0.71,635.89,Royal Blue Smith,Arkansas State Red Wolves,G
5314360,0.66,-1.37,-0.72,564.78,Brian Griffith,Niagara Purple Eagles,G
5313126,0.04,-0.76,-0.72,634.14,Joshua Lewis,Louisiana Ragin' Cajuns,F
4897711,1.51,-2.23,-0.72,976.54,Tyler Coleman,Towson Tigers,F
5317274,-3.32,2.58,-0.74,546.5,Cyril Obasogie,Delaware State Hornets,C
5246878,-0.09,-0.65,-0.74,1051.85,Marko Ljubicic,Manhattan Jaspers,F
5313905,-2.06,1.32,-0.74,602.87,Jojo McIver,Colorado State Rams,G
5177126,-2.37,1.63,-0.75,1188.94,Ahmad Henderson II,UIC Flames,G
4858609,-0.67,-0.09,-0.76,1550.35,Osiris Grady,UC Riverside Highlanders,F
5313433,-1.36,0.59,-0.77,596.59,Bryson Calamese,Alcorn State Braves,PG
5105840,-2.07,1.29,-0.78,1091.87,Bowen Hardman,Akron Zips,G
5176190,-0.08,-0.7,-0.79,706.93,Arne Osojnik,Northern Arizona Lumberjacks,G
5314182,-0.83,0.04,-0.79,940.46,Eugene Alvin,Morgan State Bears,F
5107700,1.09,-1.89,-0.8,598.4,Cam Haffner,Western Kentucky Hilltoppers,G
5241344,-1.63,0.82,-0.81,805.98,Houran Dan,Seattle U Redhawks,C
5241741,-1.15,0.33,-0.81,679.05,CJ Happy,Princeton Tigers,F
5281347,-1.38,0.56,-0.82,799.91,Andrija Jelavic,Kentucky Wildcats,F
5180677,-2.75,1.92,-0.82,1087.08,Anthony Enoh,Georgia State Panthers,F
5108045,-2.58,1.75,-0.83,715.12,Markus Harding,Indiana State Sycamores,C
5323981,-2.35,1.52,-0.84,1085.22,Shareef Jackson,Lafayette Leopards,F
5107438,0.8,-1.64,-0.84,931.98,Duane Posey,Texas Southern Tigers,G
5106879,-3.13,2.28,-0.85,775.61,Pierre Geneste Jr.,Cal State Bakersfield Roadrunners,C
5174932,2.34,-3.19,-0.85,1035.59,KiJan Robinson,New Hampshire Wildcats,G
4845388,-0.17,-0.68,-0.85,1335.67,Jaylen Jones,Jacksonville Dolphins,G
4897484,-0.27,-0.59,-0.86,1465.87,Cameron Palesse,Alabama State Hornets,G
5314209,1.7,-2.56,-0.86,1036.77,Gustav Winther,Northern Illinois Huskies,F
5313542,-0.33,-0.53,-0.86,1150.15,Myles Mayfield,UNC Asheville Bulldogs,F
4702236,-0.56,-0.3,-0.86,687.75,Terrance Williams II,USC Trojans,F
4873180,0.9,-1.77,-0.87,741.2,Bryson Tucker,Washington Huskies,F
4711295,-1.21,0.34,-0.87,888.6,Assane Diop,San Diego Toreros,F
5108796,0.11,-1.0,-0.89,1212.55,Daniel Egbuniwe,St. Bonaventure Bonnies,F
5177534,0.44,-1.33,-0.89,824.23,Stephen Byard,Chicago State Cougars,F
5177219,-0.86,-0.04,-0.89,591.32,Kaden Brown,Southern Indiana Screaming Eagles,G
5313938,1.46,-2.35,-0.89,924.39,Arthur Cox,Fairleigh Dickinson Knights,F
5241620,-0.81,-0.08,-0.89,638.27,Evan Anderson,South Dakota Coyotes,G
5175842,2.4,-3.3,-0.9,1431.22,Dez White,Oregon State Beavers,G
4909271,1.05,-1.95,-0.9,947.95,Jalen Cooper,Eastern Kentucky Colonels,F
5313147,1.81,-2.72,-0.9,1615.88,Noah Otshudi,Marshall Thundering Herd,G
5164369,-4.72,3.82,-0.9,539.32,Emmanuel Stephen,UNLV Rebels,C
5313075,-0.14,-0.79,-0.93,1519.06,Ashley Sims II,Bryant Bulldogs,F
5174659,-2.13,1.21,-0.93,1011.35,Kajus Kublickas,Pacific Tigers,G
5243264,-2.81,1.87,-0.93,896.7,Kaden Stuckey,VMI Keydets,F
4684628,0.71,-1.65,-0.94,1746.1,Aidan Mahaney,UC Santa Barbara Gauchos,G
5241537,1.5,-2.44,-0.94,1613.0,Fraser Roxburgh,Manhattan Jaspers,F
5314319,-2.0,1.06,-0.94,736.07,Teshaun Steele,New Haven Chargers,G
4711304,-1.55,0.61,-0.94,968.54,Xavier Booker,UCLA Bruins,F
5176399,-0.22,-0.73,-0.95,809.46,Sherman Weatherspoon IV,Utah Valley Wolverines,G
5243020,-1.7,0.73,-0.97,1068.34,Jaden Slaughter,Sacred Heart Pioneers,G
5176811,-0.74,-0.24,-0.98,763.8,Elijah Jones,Longwood Lancers,F
4683629,-2.42,1.43,-0.99,1348.58,Donald Hand Jr.,Boston College Eagles,G
5177115,0.68,-1.67,-0.99,1151.21,Shaquil Bender,Long Beach State Beach,G
5314208,-2.93,1.94,-0.99,1307.13,Dylan Ducommun,Northern Illinois Huskies,G
4873143,0.66,-1.66,-1.0,1783.22,Del Jones,Radford Highlanders,G
4433273,-0.71,-0.29,-1.0,1001.55,Jerrell Colbert,McNeese Cowboys,F
5176580,-1.17,0.17,-1.0,739.44,Marcus Glover,Incarnate Word Cardinals,F
5177705,-3.84,2.84,-1.0,540.4,Ma'Shy Hill,Abilene Christian Wildcats,F
5243188,0.9,-1.91,-1.01,1366.09,Davian Williams,Alcorn State Braves,PG
5243380,-2.27,1.26,-1.01,1100.99,Christian Gamble,Mercyhurst Lakers,G
5176200,-0.04,-0.98,-1.03,1044.03,Canin Jefferson,North Alabama Lions,G
5313383,-2.25,1.21,-1.03,521.27,Wiggy Ball,UL Monroe Warhawks,G
5174630,-1.94,0.9,-1.04,1324.61,Jack Graham,New Hampshire Wildcats,G
5117707,1.9,-2.94,-1.04,530.46,Grady Lewis,Cal State Northridge Matadors,F
5314576,3.38,-4.43,-1.05,1343.14,Lilian Marville,UNC Greensboro Spartans,G
5241246,0.89,-1.95,-1.06,1190.27,Kayde Dotson,Loyola Chicago Ramblers,G
4897370,-3.15,2.08,-1.07,583.75,Jalen Breath,Ohio Bobcats,F
5312180,-1.84,0.77,-1.07,616.13,Petar Pinter,Northeastern Huskies,C
5252076,-1.11,0.04,-1.07,590.55,Kaden Fuhrmann,Mercyhurst Lakers,G
5241715,-2.27,1.19,-1.08,1115.97,Mason Ritter,Columbia Lions,F
5243002,-1.74,0.63,-1.11,1125.68,Afan Trnka,UT Martin Skyhawks,G
5240394,-3.65,2.54,-1.11,963.32,R.J. Kennedy,New Hampshire Wildcats,G
4896885,-0.78,-0.33,-1.11,808.41,Isaiah Shaw,Northern Arizona Lumberjacks,G
5184903,-0.96,-0.15,-1.11,986.08,Evan Haywood,Butler Bulldogs,G
5183116,-4.13,3.02,-1.12,560.39,CJ Hall,SIU Edwardsville Cougars,G
5107076,1.0,-2.12,-1.12,1824.82,TJ Johnson,VMI Keydets,F
5314593,1.77,-2.89,-1.12,746.54,Gediminas Alisas,Stephen F. Austin Lumberjacks,F
5176553,-3.28,2.15,-1.12,598.56,London Fields,East Texas A&M Lions,G
5313035,-2.01,0.88,-1.13,633.06,Ben Waller,UC Riverside Highlanders,G
5174976,0.47,-1.6,-1.13,754.86,Jayden Teat,Sacramento State Hornets,G
5243390,-0.48,-0.66,-1.14,1176.95,Cardell Bailey,Southern Indiana Screaming Eagles,G
5175375,-0.56,-0.6,-1.16,972.04,Vice Zanki,Niagara Purple Eagles,F
5314204,-3.8,2.64,-1.16,825.86,Hassan Washington,Northern Illinois Huskies,F
5174628,0.68,-1.85,-1.17,889.93,Collin Tanner,Richmond Spiders,G
4700968,-2.22,1.04,-1.18,1470.23,Derrius Ward,Grambling Tigers,G
5149083,-1.03,-0.17,-1.2,507.65,Nic Codie,Texas Longhorns,F
5174669,-1.75,0.55,-1.2,761.7,Miles Rose,UAlbany Great Danes,G
5240023,-0.8,-0.41,-1.21,1161.6,Kyric Davis,North Carolina Central Eagles,G
5106738,-0.46,-0.77,-1.23,1157.12,Charlie Williams,Lipscomb Bisons,C
5314308,-0.95,-0.28,-1.24,729.76,Truman Claytor IV,Little Rock Trojans,F
5313071,-4.1,2.85,-1.25,682.25,Christian Beam,Georgia State Panthers,C
4917385,0.17,-1.43,-1.26,1630.73,Justyn Fernandez,Delaware Blue Hens,G
5106742,-2.01,0.72,-1.29,1370.2,Dylan Arnett,North Texas Mean Green,F
5176063,-1.37,0.08,-1.29,568.04,Declan Ryan,Holy Cross Crusaders,F
5242555,-2.55,1.25,-1.3,1832.98,Achile Spadone,Bucknell Bison,G
5243273,-3.57,2.26,-1.31,1226.95,Shadrak Lasu,Long Island University Sharks,F
5177655,-3.92,2.61,-1.31,684.15,Tay Knox,Texas State Bobcats,C
5112334,-0.62,-0.69,-1.31,850.59,Ezra McKenna,Buffalo Bulls,F
5239757,-1.97,0.65,-1.31,709.5,Quentin Duncan,NJIT Highlanders,G
5312449,-1.24,-0.08,-1.32,755.05,Dwayne Williams Jr,Georgia Southern Eagles,G
5105472,-0.85,-0.48,-1.32,1113.84,Isaac Finlinson,Hawai'i Rainbow Warriors,F
5239529,-1.57,0.24,-1.33,828.85,Brandon Hall,Duquesne Dukes,G
4699440,-1.79,0.46,-1.33,1167.95,Nick Davidson,Clemson Tigers,F
5241308,1.13,-2.46,-1.34,1515.32,Lachlan Brewer,Idaho State Bengals,G
5239768,-4.0,2.66,-1.35,506.53,Khalil Badru,Iona Gaels,G
5176387,-1.33,-0.02,-1.35,588.24,Drew Carter,Oregon Ducks,G
4897620,-1.96,0.61,-1.35,1009.02,Alex Crawford,Rhode Island Rams,F
5106662,1.55,-2.92,-1.36,613.56,Ahmad Johnson,Arkansas-Pine Bluff Golden Lions,G
5314506,-2.57,1.2,-1.37,1088.45,Jalen Vazquez,Lehigh Mountain Hawks,G
5242400,2.36,-3.74,-1.38,1392.75,Juan Cranford Jr.,Eastern Kentucky Colonels,G
4897421,-0.55,-0.84,-1.39,1421.1,Carter Kingsbury,The Citadel Bulldogs,G
4684735,0.09,-1.47,-1.39,701.39,Christian Watson,Hampton Pirates,G
4897761,-3.47,2.08,-1.39,1182.33,Corey Perkins,Delaware State Hornets,G
5243404,0.22,-1.61,-1.4,1175.07,Florian Tenebay,South Carolina State Bulldogs,G
4898222,-1.66,0.25,-1.41,883.69,Louis Lesmond,Fordham Rams,G
5313521,-1.61,0.2,-1.41,733.8,Frederik Erichsen,Radford Highlanders,F
4565204,0.76,-2.18,-1.41,628.17,Duncan Powell,Providence Friars,F
5313151,1.8,-3.22,-1.42,1759.16,Darrel Yepdo,UMass Lowell River Hawks,G
5105593,-0.67,-0.74,-1.42,1413.46,Jaquan Sanders,Florida A&M Rattlers,G
4609653,-3.01,1.59,-1.42,1126.18,Prince Aligbe,Southern Illinois Salukis,F
5313144,-1.42,0.0,-1.42,1233.27,Jaden Kempson,UAlbany Great Danes,G
5239834,-1.39,-0.04,-1.42,787.49,Reid Cason,East Carolina Pirates,F
5105458,-4.96,3.54,-1.42,631.76,Cam Denson,Ball State Cardinals,F
5105551,0.16,-1.58,-1.43,1439.34,Daniel Hankins-Sanford,Massachusetts Minutemen,F
5242119,-0.75,-0.67,-1.43,745.93,Ibrahim Olajuwon,Florida International Panthers,F
5107520,-1.77,0.34,-1.43,722.93,Jalen Forrest,SE Louisiana Lions,G
5313859,0.64,-2.08,-1.43,894.98,Jo Van Buggenhout,Indiana State Sycamores,G
5241291,-5.88,4.44,-1.44,1145.73,BJ Kolly,UC Riverside Highlanders,F
5107824,1.24,-2.68,-1.44,1271.14,Nigel Burris,Weber State Wildcats,F
5175374,1.72,-3.17,-1.44,745.72,Emmett Marquardt,Eastern Washington Eagles,F
5314285,-0.33,-1.12,-1.45,779.49,Carson Vis,Western Michigan Broncos,G
5196879,0.44,-1.89,-1.45,673.68,KJ Cochran,Santa Clara Broncos,G
5241283,0.15,-1.61,-1.46,1580.42,Connor Hollenbeck,Idaho State Bengals,F
4898343,0.21,-1.67,-1.47,1773.87,Kooper Jacobi,Eastern Illinois Panthers,F
5241630,0.95,-2.43,-1.47,686.65,Khamani Cooper,Omaha Mavericks,G
5107999,0.06,-1.55,-1.48,1254.71,Max Burton,Western Michigan Broncos,F
5107246,-0.65,-0.84,-1.49,681.44,Mak Manciel,Eastern Michigan Eagles,G
5241420,-3.32,1.83,-1.5,963.93,Antwaun Massey,Western Illinois Leathernecks,F
5313887,-2.42,0.93,-1.5,502.93,Mark Brown Jr.,Valparaiso Beacons,G
5243123,-0.61,-0.9,-1.51,1264.77,Demarco Bethea,Houston Christian Huskies,F
5176207,-2.72,1.2,-1.52,635.83,Donovan Hunter,Bellarmine Knights,F
5106607,-0.9,-0.63,-1.53,884.85,Josiah Harris,La Salle Explorers,F
5105625,0.91,-2.44,-1.54,567.61,Nick Krass,Nicholls Colonels,G
5313375,-1.85,0.31,-1.54,504.43,Cahmai Crosby,North Texas Mean Green,G
5107219,1.87,-3.42,-1.54,932.24,Vinny Sigona,East Texas A&M Lions,G
5176794,-2.02,0.47,-1.55,756.79,Jon Sanders II,Eastern Michigan Eagles,G
