athlete_id,athlete_display_name,team_display_name,o_rapm,d_rapm,rapm,o_pipm,d_pipm,pipm,delta,total_poss
5176333,Koree Cotton,UT Rio Grande Valley Vaqueros,1.29,1.79,3.08,2.79,5.35,8.14,5.06,1458.1791325462311
5240353,Jimmie Williams,Duquesne Dukes,1.53,1.01,2.54,4.7,3.43,8.13,5.59,1685.9332571730167
5175032,Day Day Thomas,Cincinnati Bearcats,0.7,2.39,3.09,3.18,4.93,8.11,5.02,1706.7045313808576
5105642,Oziyah Sellers,St. John's Red Storm,1.75,1.99,3.74,4.19,3.92,8.11,4.37,1721.629405041759
5176232,Sam Lewis,Virginia Cavaliers,1.85,1.63,3.48,4.19,3.91,8.100000000000001,4.62,1426.174697765674
5105594,Tae Davis,Oklahoma Sooners,2.54,0.2,2.74,5.76,2.34,8.1,5.36,1675.6599802223188
5107169,Xaivian Lee,Florida Gators,1.38,2.71,4.09,2.16,5.93,8.09,4.0,1620.0939453871604
5313049,Emanuel Prospere II,UC San Diego Tritons,1.3,1.17,2.47,4.43,3.66,8.09,5.62,1049.2108850623438
5176497,Tyler Harris,Vanderbilt Commodores,0.74,1.77,2.51,1.63,6.46,8.09,5.58,708.0307695338788
4576062,Nijel Pack,Oklahoma Sooners,3.17,-0.34,2.83,7.62,0.45,8.07,5.24,1731.3886150021417
4683944,Tyler Lundblade,Belmont Bruins,3.29,0.73,4.02,7.27,0.76,8.03,4.01,1872.7849686788377
5186456,Dwayne Aristode,Arizona Wildcats,1.05,1.57,2.62,3.13,4.89,8.02,5.4,758.827728069471
5105641,Vince Iwuchukwu,Georgetown Hoyas,0.39,1.67,2.06,1.8,6.22,8.02,5.96,915.628970966686
5164559,Nate Ament,Tennessee Volunteers,1.67,1.96,3.63,2.93,5.09,8.02,4.39,1526.0397570213495
4898165,Imanuel Zorgvol,Youngstown State Penguins,1.18,0.95,2.13,4.59,3.4,7.99,5.86,725.3882046112726
5240882,Nate Kingz,Syracuse Orange,1.4,1.04,2.44,4.77,3.22,7.99,5.55,1696.7052396043969
5107271,Cam Morris III,East Tennessee State Buccaneers,1.77,1.15,2.92,4.75,3.24,7.99,5.07,1369.1394297513937
5105811,Dan Skillings Jr.,Baylor Bears,2.21,0.91,3.12,5.23,2.75,7.98,4.86,1231.9931626618825
4897970,Parsa Fallah,Oklahoma State Cowboys,0.48,1.64,2.12,1.56,6.42,7.98,5.86,1252.3567921033832
4710770,Meechie Johnson,South Carolina Gamecocks,0.95,0.89,1.84,3.73,4.23,7.960000000000001,6.12,1693.8105881692427
5241360,Jaquan Johnson,Bradley Braves,1.45,0.97,2.42,4.63,3.32,7.949999999999999,5.53,1661.8420474277464
5311829,Neoklis Avdalas,Virginia Tech Hokies,0.76,1.84,2.6,1.7,6.23,7.930000000000001,5.33,1655.201598451576
5105546,Malique Ewin,Arkansas Razorbacks,2.37,0.58,2.95,5.33,2.56,7.890000000000001,4.94,1222.184808865731
5177516,Chrishawn Christmas,Stephen F. Austin Lumberjacks,1.15,2.16,3.31,2.65,5.24,7.890000000000001,4.58,1605.8369552806205
5109790,Christoph Tilly,Ohio State Buckeyes,2.27,0.88,3.15,4.92,2.97,7.890000000000001,4.74,1308.4005334608175
4848629,Jahmere Tripp,Rhode Island Rams,0.75,1.65,2.4,3.03,4.86,7.890000000000001,5.49,1094.5457175647132
5105463,Tanner Hayhurst,Southern Utah Thunderbirds,1.2,0.37,1.5699999999999998,5.65,2.2,7.8500000000000005,6.28,1593.452968126558
5102618,Jack Benter,Purdue Boilermakers,1.46,0.87,2.33,4.31,3.54,7.85,5.52,802.6229271770153
4873093,Dedan Thomas Jr.,LSU Tigers,1.69,1.03,2.72,5.26,2.57,7.83,5.11,735.4973210229758
4685673,Amani Hansberry,Virginia Tech Hokies,1.63,0.89,2.52,4.24,3.59,7.83,5.31,1546.9780867225606
5314226,Mynor Strong,Toledo Rockets,1.3,1.31,2.6100000000000003,3.53,4.29,7.82,5.21,1013.448210899052
5143607,Drayton Jones,Butler Bulldogs,0.49,1.83,2.3200000000000003,2.05,5.77,7.819999999999999,5.5,1067.333059992131
5101796,Azavier Robinson,Butler Bulldogs,1.45,0.65,2.1,5.18,2.63,7.81,5.71,700.0803346393749
5107899,Damien Mayo Jr.,Southern Illinois Salukis,0.82,1.45,2.27,4.3,3.51,7.81,5.54,1357.6408445224722
5241363,Tavion Banks,Iowa Hawkeyes,1.63,1.45,3.08,3.82,3.98,7.8,4.72,1237.2992403928658
5176351,Ty Pence,Illinois State Redbirds,0.88,1.67,2.55,3.2,4.59,7.79,5.24,1232.771565638332
5313163,LJ Hackman,Western Kentucky Hilltoppers,1.43,1.18,2.61,4.4,3.37,7.7700000000000005,5.16,1190.6681799731464
5196913,Davis Fogle,Gonzaga Bulldogs,1.21,1.52,2.73,3.89,3.88,7.77,5.04,782.39503423171
5175809,Tariq Francis,Rutgers Scarlet Knights,1.47,0.09,1.56,6.17,1.59,7.76,6.2,1513.5729401342708
5093253,Kyan Evans,North Carolina Tar Heels,0.88,2.33,3.21,1.98,5.77,7.75,4.54,990.6886156738746
5241234,Kyle Jorgensen,Colorado State Rams,2.04,0.53,2.5700000000000003,5.17,2.58,7.75,5.18,1093.080961382031
4432175,Adam Miller,Gonzaga Bulldogs,1.74,1.79,3.53,4.06,3.69,7.75,4.22,1143.0289132912571
5108062,Ryan Prather Jr.,Robert Morris Colonials,2.51,0.41,2.92,6.91,0.83,7.74,4.82,1828.6969407771796
5108973,Garry Clark,Utah State Aggies,0.92,1.77,2.69,2.17,5.54,7.71,5.02,930.2366775186496
5241334,Jabez Jenkins,Belmont Bruins,1.43,1.9,3.33,2.68,5.02,7.699999999999999,4.37,1336.235437479448
5241843,Marvin McGhee IV,UC Santa Barbara Gauchos,1.23,0.97,2.2,3.94,3.75,7.6899999999999995,5.49,959.7801523689608
5174977,Jake Wahlin,Clemson Tigers,1.51,1.13,2.6399999999999997,4.8,2.88,7.68,5.04,1140.9215782434464
5105866,Sean Logan,Davidson Wildcats,0.01,1.84,1.85,0.26,7.42,7.68,5.83,621.0073073401012
4701125,Javohn Garcia,McNeese Cowboys,1.14,2.16,3.3,2.39,5.28,7.67,4.37,1363.0893322906334
5241617,Ryan Kalambay,Detroit Mercy Titans,0.57,1.5,2.07,1.72,5.93,7.6499999999999995,5.58,1085.5504319665438
5214641,L.J. Cason,Michigan Wolverines,1.67,1.46,3.13,4.53,3.11,7.640000000000001,4.51,941.7705880206636
4895780,Mouhamed Dioubate,Kentucky Wildcats,1.4,0.96,2.36,3.89,3.74,7.630000000000001,5.27,1057.449238811298
4433512,Jahari Long,George Mason Patriots,1.94,1.21,3.15,4.67,2.96,7.63,4.48,1712.4476030172557
5106245,Josh Baldwin,Cornell Big Red,1.96,0.28,2.24,4.95,2.65,7.6,5.36,857.498884850037
5060706,Trent Perry,UCLA Bruins,2.18,0.58,2.76,5.64,1.96,7.6,4.84,1573.6123152955165
5239575,Angelo Ciaravino,Northwestern Wildcats,1.1,0.87,1.97,3.55,4.05,7.6,5.63,1174.0332540312268
5242131,Owen Aquino,High Point Panthers,2.55,1.58,4.13,3.95,3.64,7.59,3.46,1562.1179450187303
4873105,Ben Hammond,Virginia Tech Hokies,1.5,0.89,2.39,4.43,3.15,7.58,5.19,1672.423976416339
5242765,Ben Defty,Boston University Terriers,1.11,0.84,1.95,2.37,5.2,7.57,5.62,1534.1393760568387
5196866,Caden Diggs,UMBC Retrievers,1.14,1.83,2.97,2.83,4.73,7.5600000000000005,4.59,1155.15195036461
5033017,Miro Little,UC Santa Barbara Gauchos,1.39,0.77,2.16,4.77,2.78,7.549999999999999,5.39,835.1500082929244
5241754,Isaac Celiscar,Yale Bulldogs,3.19,0.32,3.51,7.06,0.48,7.539999999999999,4.03,1507.1107993473847
4873161,Jordan McCullum,East Tennessee State Buccaneers,0.95,1.85,2.8,2.25,5.28,7.53,4.73,1169.9840509538465
5188026,Luke Haupt,New Mexico Lobos,1.09,2.01,3.0999999999999996,2.5,5.03,7.53,4.43,1574.3646666809775
5311995,Musa Sagnia,NC State Wolfpack,1.3,1.12,2.42,3.88,3.64,7.52,5.1,683.206309958842
5176632,Jackson Holcombe,Utah Valley Wolverines,1.59,1.84,3.43,3.6,3.91,7.51,4.08,1695.4780765483342
5060708,John Mobley Jr.,Ohio State Buckeyes,2.47,0.78,3.25,5.18,2.33,7.51,4.26,1559.2758284989548
5101761,Mikel Brown Jr.,Louisville Cardinals,1.73,1.28,3.01,3.94,3.54,7.48,4.47,1103.6867888011998
4711400,Franck Kepnang,Washington Huskies,0.73,1.47,2.2,2.26,5.21,7.47,5.27,995.0425611964888
4896505,Leonardo Bettiol,Massachusetts Minutemen,1.14,1.42,2.5599999999999996,3.09,4.38,7.47,4.91,1634.954623379165
4872727,Logan Imes,Notre Dame Fighting Irish,1.25,0.5,1.75,4.28,3.18,7.460000000000001,5.71,1042.8998218263164
5174981,Brandon Williams,UCLA Bruins,1.01,1.19,2.2,2.97,4.49,7.460000000000001,5.26,663.149731276932
5315245,Tahlan Pettway,Western Carolina Catamounts,1.18,1.25,2.4299999999999997,2.84,4.61,7.45,5.02,1137.5330486101411
5313012,Mario Saint-Supery,Gonzaga Bulldogs,1.68,2.17,3.85,3.58,3.85,7.43,3.58,1307.0767262846052
5314646,Dalton Scantlebury,Pennsylvania Quakers,0.17,2.09,2.26,1.19,6.24,7.43,5.17,751.8418525697143
5176311,Brigham Rogers,Belmont Bruins,0.47,2.21,2.6799999999999997,0.9,6.52,7.42,4.74,994.145542500106
4896852,Scotty Washington,High Point Panthers,2.78,0.92,3.7,5.91,1.51,7.42,3.72,1139.9041551388168
4704078,Themus Fulks,UCF Knights,1.67,0.76,2.4299999999999997,4.06,3.36,7.42,4.99,1828.7863734098069
5177686,Jaidon Lipscomb,Cleveland State Vikings,1.14,0.09,1.23,3.57,3.84,7.41,6.18,1622.3416899533504
5143604,JT Toppin,Texas Tech Red Raiders,1.35,1.63,2.98,1.74,5.66,7.4,4.42,1482.845069260685
5105624,Jordan Pope,Texas Longhorns,2.3,0.54,2.84,4.68,2.72,7.4,4.56,1543.6792310021697
5176735,Jerrell Bellamy,Troy Trojans,1.26,0.99,2.25,3.95,3.43,7.380000000000001,5.13,923.1107747077604
4901961,Christian Coleman,Oklahoma State Cowboys,1.93,0.34,2.27,5.25,2.13,7.38,5.11,1432.8806162637902
5107626,AJ Smith,Bradley Braves,1.27,1.17,2.44,3.9,3.47,7.37,4.93,1402.889221778977
5314870,Bahsil Laster,UT Arlington Mavericks,0.14,1.99,2.13,1.18,6.19,7.37,5.24,1028.295374367428
4685653,Austin Herro,St. Thomas-Minnesota Tommies,0.79,1.59,2.38,2.89,4.47,7.359999999999999,4.98,1048.4295148079916
5313853,Ty'Reek Coleman,Illinois State Redbirds,0.54,2.25,2.79,1.66,5.69,7.3500000000000005,4.56,1201.869315712912
5241667,Jamichael Stillwell,UCF Knights,1.51,0.91,2.42,3.62,3.73,7.35,4.93,1483.5600036584078
5176305,Miles Klapper,Idaho Vandals,1.05,0.93,1.98,3.76,3.58,7.34,5.36,579.6241721094574
5243263,Linus Holmstrom,VMI Keydets,0.52,0.7,1.22,2.8,4.54,7.34,6.12,1437.2332069326658
5106732,Noah Ross,UNC Wilmington Seahawks,1.6,1.47,3.0700000000000003,3.88,3.43,7.3100000000000005,4.24,1542.2279847922905
4700877,Chad Baker-Mazara,USC Trojans,0.8,1.51,2.31,2.72,4.58,7.300000000000001,4.99,1327.319860260662
5106702,Andrew Ball,Monmouth Hawks,1.06,1.56,2.62,3.46,3.84,7.3,4.68,1171.5401685376394
5117648,Kashie Natt,Sam Houston Bearkats,2.4,0.26,2.66,6.54,0.76,7.3,4.64,1515.6749281284272
5313902,Aginaldo Neto,Boise State Broncos,1.23,1.18,2.41,3.42,3.87,7.29,4.88,1062.7229848005322
5311903,Massamba Diop,Arizona State Sun Devils,0.64,1.09,1.73,2.44,4.85,7.289999999999999,5.56,1684.8203120121534
5314648,Lucas Lueth,Pennsylvania Quakers,0.51,1.7,2.21,2.09,5.19,7.28,5.07,757.5428522085988
5119095,JJ Harper,Liberty Flames,1.29,1.33,2.62,2.3,4.98,7.28,4.66,1369.4300166095268
5101667,Ramone Seals,Kennesaw State Owls,0.77,1.03,1.8,3.2,4.08,7.28,5.48,662.0459924360084
5196935,Amari Reed,UT Arlington Mavericks,0.19,1.5,1.69,1.3,5.97,7.27,5.58,560.7173634389954
5144165,Isaac Asuma,Minnesota Golden Gophers,1.39,0.74,2.13,4.58,2.69,7.27,5.14,1716.871288381671
5242127,Adrian Wooley,Louisville Cardinals,1.72,1.39,3.11,4.02,3.24,7.26,4.15,1286.7401076424617
5102798,James Scott,Ole Miss Rebels,0.2,1.6,1.8,0.94,6.32,7.26,5.46,1057.3032302965084
5240539,Ruben Prey,St. John's Red Storm,1.04,0.92,1.96,4.27,2.98,7.25,5.29,615.8650024786059
4896453,Tuongthach Gatkek,Little Rock Trojans,1.0,0.64,1.64,4.58,2.66,7.24,5.6,1530.811363575444
4845373,Dai Dai Ames,California Golden Bears,1.25,1.36,2.6100000000000003,3.31,3.93,7.24,4.63,1751.2450487077408
5239600,Dezdrick Lindsay,Oregon Ducks,0.92,0.76,1.6800000000000002,3.85,3.39,7.24,5.56,1083.964113114714
5243230,Charles Johnston,Furman Paladins,1.12,1.48,2.6,2.71,4.51,7.22,4.62,1607.6403786831931
5060732,Billy Richmond III,Arkansas Razorbacks,1.88,1.3,3.1799999999999997,2.83,4.36,7.19,4.01,1651.8025523526255
5176081,Troy Cicero Jr.,Loyola Maryland Greyhounds,0.75,1.13,1.88,2.74,4.45,7.19,5.31,772.2487420827575
5313868,Mathis Courbon,Murray State Racers,1.52,0.63,2.15,4.64,2.55,7.1899999999999995,5.04,850.4632652139961
5106270,Otega Oweh,Kentucky Wildcats,1.9,1.07,2.97,3.78,3.41,7.1899999999999995,4.22,1875.5012094919448
5093252,Eian Elmer,Miami (OH) RedHawks,2.12,1.37,3.49,3.44,3.75,7.1899999999999995,3.7,1662.216861971695
4845370,Tyler Rolison,Nevada Wolf Pack,1.2,0.81,2.01,4.51,2.67,7.18,5.17,909.760967585262
5174291,Bryce Lindsay,Villanova Wildcats,2.06,0.67,2.73,5.52,1.65,7.17,4.44,1483.378039977079
5101833,Amari Allen,Alabama Crimson Tide,2.8,0.3,3.0999999999999996,5.65,1.52,7.17,4.07,1503.0979430926177
5105494,Drake Allen,Utah State Aggies,2.54,0.56,3.1,5.99,1.18,7.17,4.07,1401.1844277871844
5110039,Corey Washington,SMU Mustangs,2.96,0.19,3.15,6.69,0.48,7.17,4.02,1572.4729971031163
4906515,Kody Clouet,Winthrop Eagles,2.03,0.97,3.0,4.34,2.83,7.17,4.17,1705.150632031559
5254316,Aiden Argabright,Richmond Spiders,0.91,1.45,2.36,3.03,4.14,7.17,4.81,1239.2233600047505
5176300,Quinn Denker,Northern Colorado Bears,1.52,1.18,2.7,3.57,3.59,7.16,4.46,1786.1977642379302
5144387,Bryce Dortch,Rutgers Scarlet Knights,0.81,0.94,1.75,2.88,4.25,7.13,5.38,699.3162838137076
5107866,Caden Powell,Baylor Bears,1.35,1.26,2.6100000000000003,2.7,4.43,7.13,4.52,1339.2287991621167
5107508,Kenyon Giles,Wichita State Shockers,1.52,1.6,3.12,3.52,3.61,7.13,4.01,1956.3906442502916
4898278,Nate Johnson,Kansas State Wildcats,0.96,0.4,1.36,3.96,3.16,7.12,5.76,1893.087790008439
5240971,Austin Rapp,Wisconsin Badgers,1.72,0.9,2.62,3.97,3.14,7.11,4.49,1135.8464313994527
5122836,Jamal Fuller,Long Island University Sharks,1.02,1.3,2.3200000000000003,3.67,3.44,7.109999999999999,4.79,1842.7227837823175
4611534,Jadon Jones,Oklahoma Sooners,1.06,0.9,1.96,2.68,4.42,7.1,5.14,1001.6133332620668
5311506,Filip Jovic,Auburn Tigers,1.82,0.55,2.37,5.1,2.0,7.1,4.73,948.0095170280266
5175058,Devin Vanterpool,Florida Atlantic Owls,1.16,1.4,2.5599999999999996,3.47,3.63,7.1,4.54,1305.548880881142
5105410,Guillermo Diaz Graham,San Francisco Dons,0.78,1.35,2.13,2.27,4.81,7.08,4.95,902.1587544926216
5105798,Malik Reneau,Miami Hurricanes,2.14,1.13,3.27,4.51,2.57,7.08,3.81,1624.4631551383156
5075625,Keyshawn Hall,Auburn Tigers,2.67,-0.39,2.28,6.48,0.6,7.08,4.8,1766.7224860044792
5106261,Ernest Udeh Jr.,Miami Hurricanes,1.14,1.35,2.49,2.98,4.09,7.07,4.58,1444.3798490177774
5107204,Harry Rouhliadeff,Hawai'i Rainbow Warriors,0.92,1.86,2.78,3.44,3.63,7.07,4.29,1330.284103056462
5176310,Sam Orme,Belmont Bruins,1.94,1.0,2.94,4.4,2.67,7.07,4.13,1309.4618317541615
5176763,Torey Alston,Middle Tennessee Blue Raiders,0.9,1.21,2.11,2.82,4.24,7.0600000000000005,4.95,1529.4584664708125
5105800,Josh Dix,Creighton Bluejays,1.1,0.87,1.97,3.51,3.54,7.05,5.08,1752.6712332678726
4712843,Chandler Jackson,Arkansas State Red Wolves,1.65,0.88,2.53,4.18,2.86,7.039999999999999,4.51,1538.6283395527134
5174952,KJ Lewis,Georgetown Hoyas,1.02,1.08,2.1,3.08,3.95,7.03,4.93,1410.9098889691884
5175589,Jase Butler,Colorado State Rams,1.76,0.45,2.21,4.4,2.62,7.0200000000000005,4.81,1321.493162577948
5175588,Matt Hodge,Villanova Wildcats,1.61,0.65,2.26,4.81,2.21,7.02,4.76,1337.03499827778
5108022,Xavier Amos,Loyola Chicago Ramblers,0.04,1.08,1.12,1.8,5.22,7.02,5.9,805.7801277811146
5119063,Kaleb Lowery,Nevada Wolf Pack,1.58,0.63,2.21,5.15,1.86,7.010000000000001,4.8,973.6470527059088
4683785,Simeon Wilcher,Texas Longhorns,1.67,0.65,2.32,4.06,2.95,7.01,4.69,1098.970293229121
5101798,Cam Ward,Michigan State Spartans,1.48,0.74,2.22,4.56,2.45,7.01,4.79,776.8396857837138
5311740,Sergej Macura,Mississippi State Bulldogs,0.83,0.59,1.42,3.59,3.42,7.01,5.59,881.1266716114932
5187600,Tyler Tanner,Vanderbilt Commodores,2.35,0.96,3.31,4.03,2.98,7.01,3.7,1971.723664267875
5313531,Jafeth Martinez,South Carolina Upstate Spartans,0.1,1.83,1.93,1.18,5.82,7.0,5.07,980.9122452995864
4711271,Carl Cherenfant,McNeese Cowboys,1.56,1.05,2.6100000000000003,4.19,2.8,6.99,4.38,836.9846817507288
5107453,Jayland Randall,New Mexico State Aggies,0.89,1.27,2.16,2.77,4.21,6.98,4.82,1036.771183781722
5107069,Zach Cleveland,Liberty Flames,2.0,0.57,2.57,4.15,2.83,6.98,4.41,1706.151201249926
5195079,Adlan Elamin,Utah State Aggies,1.93,0.94,2.87,4.86,2.09,6.95,4.08,1047.4694138664197
5196920,Adrien Stevens,Marquette Golden Eagles,0.71,0.93,1.64,3.4,3.55,6.949999999999999,5.31,1433.0153173270296
5239632,Joshua DeCady,Hofstra Pride,1.41,1.34,2.75,3.44,3.51,6.949999999999999,4.2,1237.940529402836
5221322,Jake West,Northwestern Wildcats,0.63,1.28,1.91,2.31,4.64,6.949999999999999,5.04,1165.7394650327271
5241914,Nick Shogbonyo,Texas A&M-Corpus Christi Islanders,0.85,1.27,2.12,3.77,3.17,6.9399999999999995,4.82,1222.0681045252034
5106599,Javon Bennett,Dayton Flyers,0.76,2.03,2.79,2.75,4.18,6.93,4.14,1996.2429136825065
4684269,Kylan Boswell,Illinois Fighting Illini,2.32,1.06,3.38,4.38,2.55,6.93,3.55,1258.8545603806065
5114350,AK Okereke,Vanderbilt Commodores,2.29,0.9,3.19,4.55,2.38,6.93,3.74,1504.8607321488994
5164558,Oswin Erhunmwunse,Providence Friars,1.32,0.79,2.1100000000000003,2.47,4.42,6.890000000000001,4.78,1497.9865198380442
5243109,Dominic Pangonis,Wright State Raiders,1.69,0.74,2.4299999999999997,4.3,2.59,6.89,4.46,1527.4413831783595
5292602,Najai Hines,Seton Hall Pirates,0.49,1.54,2.03,2.55,4.34,6.89,4.86,898.0920610832492
4702158,Martel Williams,California Baptist Lancers,0.21,2.46,2.67,0.97,5.92,6.89,4.22,1713.3167347228416
5105865,Reed Bailey,Indiana Hoosiers,1.4,0.86,2.26,4.04,2.84,6.88,4.62,1029.528202601453
5311890,Nyk Lewis,VCU Rams,1.39,1.39,2.78,3.02,3.85,6.87,4.09,1370.547742233395
4912455,Braeden Shrewsberry,Notre Dame Fighting Irish,1.0,0.31,1.31,4.38,2.49,6.87,5.56,1671.1727344541443
4700859,Josh Smith,Liberty Flames,1.87,0.16,2.03,6.42,0.44,6.86,4.83,742.8191836138402
4707481,Michael Imariagbe,Wright State Raiders,1.67,0.7,2.37,3.99,2.87,6.86,4.49,1358.4691419949972
5313884,Brody Whitaker,Valparaiso Beacons,0.86,0.96,1.82,4.08,2.77,6.85,5.03,1316.7180427656356
5105719,German Plotnikov,Hofstra Pride,1.59,1.23,2.8200000000000003,3.89,2.95,6.84,4.02,1652.8703793858483
5142620,Darius Acuff Jr.,Arkansas Razorbacks,2.79,0.68,3.47,4.96,1.88,6.84,3.37,2071.403468610552
5101669,Jonathan Powell,North Carolina Tar Heels,0.86,1.66,2.52,2.22,4.62,6.84,4.32,869.2771067589032
5165275,Tyler Johnson,Virginia Tech Hokies,1.57,0.75,2.3200000000000003,4.65,2.17,6.82,4.5,760.6370963453328
4872740,Coen Carr,Michigan State Spartans,1.94,1.31,3.25,4.3,2.52,6.82,3.57,1529.8455524997603
4894445,Braden Huff,Gonzaga Bulldogs,1.35,1.28,2.63,3.66,3.16,6.82,4.19,833.5488498789705
5107864,Mason Falslev,Utah State Aggies,1.78,1.9,3.68,2.23,4.58,6.8100000000000005,3.13,1833.662671762876
5176160,Josh Holloway,Texas A&M Aggies,1.18,1.26,2.44,3.26,3.55,6.81,4.37,723.79549259329
5314470,Tate Darner,Chattanooga Mocs,2.03,-0.36,1.67,6.36,0.44,6.800000000000001,5.13,1349.5934311228752
5176649,Tennessee Rainwater,Le Moyne Dolphins,0.5,1.46,1.96,2.76,4.04,6.8,4.84,1341.12013195673
5105821,Jaden Henley,Grand Canyon Lopes,1.26,1.41,2.67,3.56,3.23,6.79,4.12,1729.4580797538297
5106253,Eli King,North Dakota Fighting Hawks,1.37,0.03,1.4,4.6,2.19,6.789999999999999,5.39,1864.1252003504987
4683777,D.J. Wagner,Arkansas Razorbacks,2.41,0.38,2.79,5.53,1.24,6.7700000000000005,3.98,1345.2325367846438
5176758,Tre'Von Spillers,Wake Forest Demon Deacons,1.41,0.61,2.02,3.52,3.24,6.76,4.74,1630.3008907641038
4683134,Quincy Ballard,Mississippi State Bulldogs,0.74,0.64,1.38,3.26,3.49,6.75,5.37,1099.1478634050166
5241239,Zaon Collins,Fresno State Bulldogs,0.67,1.38,2.05,3.45,3.3,6.75,4.7,1363.3187282895703
5217196,Jamarion Batemon,Iowa State Cyclones,1.39,1.33,2.72,3.4,3.35,6.75,4.03,897.3487727859562
5178211,Jonathan Griman,California Baptist Lancers,0.53,1.66,2.19,2.14,4.61,6.75,4.56,1093.5998207863126
5237588,Jackson Rasmussen,Idaho Vandals,1.15,1.32,2.47,3.12,3.61,6.73,4.26,1793.4610276733151
5106674,Peter Suder,Miami (OH) RedHawks,2.87,0.47,3.34,5.83,0.88,6.71,3.37,1630.52154736713
5196877,Matt Able,NC State Wolfpack,1.95,0.52,2.47,4.9,1.79,6.69,4.22,1183.790238880125
5105833,Luke Hunger,George Washington Revolutionaries,1.42,0.94,2.36,3.59,3.09,6.68,4.32,1079.0757463126592
5313927,Reese Dixon-Waters,San Diego State Aztecs,0.91,1.45,2.36,3.21,3.47,6.68,4.32,1640.707838634628
5240545,Dezayne Mingo,Charlotte 49ers,1.49,0.13,1.62,4.37,2.3,6.67,5.05,1425.9505850938265
5176193,Dylan Faulkner,Samford Bulldogs,2.18,0.06,2.24,6.2,0.47,6.67,4.43,1324.9196758377548
5314446,Kade Sebastian,American University Eagles,1.27,0.86,2.13,4.22,2.44,6.66,4.53,1142.901101272054
5103590,Brandon Rechsteiner,Colorado State Rams,2.51,-0.12,2.3899999999999997,5.8,0.86,6.66,4.27,1447.3160149017642
5108081,Nate Calmese,Wake Forest Demon Deacons,1.49,0.42,1.91,4.48,2.16,6.640000000000001,4.73,1044.5549786654146
5176780,Teagan Moore,Western Kentucky Hilltoppers,1.51,0.55,2.06,4.78,1.86,6.640000000000001,4.58,1409.526741413801
5313031,Dillan Shaw,Saint Mary's Gaels,1.68,1.65,3.33,3.53,3.11,6.64,3.31,1428.5343569049912
5240745,Cooper Campbell,Troy Trojans,1.93,0.55,2.48,5.18,1.46,6.64,4.16,1852.7499682320465
4897451,Conor Enright,Indiana Hoosiers,1.74,0.87,2.61,4.03,2.6,6.630000000000001,4.02,1559.303304774181
5176150,Jake Davis,Illinois Fighting Illini,2.36,0.39,2.75,5.57,1.05,6.62,3.87,1068.8564787062398
5106452,Davion Sykes,Southern Illinois Salukis,0.19,2.09,2.28,1.81,4.81,6.619999999999999,4.34,1046.338497829202
5107627,Jack Campion,SIU Edwardsville Cougars,0.75,1.28,2.03,4.15,2.45,6.6000000000000005,4.57,1470.2981544966883
5107078,Jacari Lane,Texas A&M Aggies,1.45,0.73,2.1799999999999997,3.89,2.71,6.6,4.42,1075.5927000866857
5311844,Johann Grunloh,Virginia Cavaliers,1.42,1.2,2.62,3.18,3.42,6.6,3.98,1215.26015548364
5101649,Redd Thompson Jr.,Longwood Lancers,1.09,1.32,2.41,3.42,3.16,6.58,4.17,1237.2022143627237
5313752,Nasir Meyer,Wyoming Cowboys,2.27,-0.18,2.09,6.87,-0.29,6.58,4.49,1366.9509718247125
5105457,Maurice Odum,Arizona State Sun Devils,0.78,0.56,1.34,3.51,3.07,6.58,5.24,1926.7200658991535
5241470,Sharron Young,Akron Zips,1.38,1.59,2.97,2.39,4.19,6.58,3.61,1139.4651216102416
4685650,Christian Jones,George Washington Revolutionaries,1.21,1.33,2.54,2.54,4.04,6.58,4.04,1443.074330055435
4898118,Isaac Johnson,Hawai'i Rainbow Warriors,0.49,1.86,2.35,1.88,4.69,6.57,4.22,1219.3821763219753
4703912,Nate Heise,Iowa State Cyclones,1.57,1.79,3.3600000000000003,3.02,3.54,6.5600000000000005,3.2,1405.7432705474318
5314169,Jahki Gupton,Saint Peter's Peacocks,0.26,1.67,1.93,1.3,5.26,6.56,4.63,1171.323416549216
5314227,Will James Jr.,Toledo Rockets,1.31,0.61,1.92,4.37,2.18,6.550000000000001,4.63,604.3152261722495
4684443,Rafael Castro,George Washington Revolutionaries,1.2,1.11,2.31,3.06,3.48,6.54,4.23,1287.7882418824545
4915060,John Bol,UCF Knights,1.27,0.6,1.87,3.87,2.67,6.54,4.67,1021.0530891784316
5105859,Antwone Woolfolk,Miami (OH) RedHawks,1.55,1.36,2.91,2.75,3.76,6.51,3.6,1263.625517148162
5176269,Camaren Sparrow,Coppin State Eagles,-0.01,0.89,0.88,1.43,5.08,6.51,5.63,523.7262480362244
5149078,Moustapha Thiam,Cincinnati Bearcats,0.15,2.35,2.5,1.02,5.48,6.5,4.0,1448.1691759779249
5239523,Roberts Blums,Davidson Wildcats,0.7,1.21,1.91,2.72,3.78,6.5,4.59,1129.0058621241535
5177690,Corey Camper Jr.,Nevada Wolf Pack,1.4,0.77,2.17,4.19,2.31,6.5,4.33,1549.639375852382
5176359,Christian Hammond,Santa Clara Broncos,1.99,1.07,3.06,3.72,2.77,6.49,3.43,1692.9262527594865
5175952,Malik Mack,Georgetown Hoyas,1.16,0.51,1.67,4.28,2.2,6.48,4.81,1833.389512725747
