athlete_id,3PA,3P%,streak_score,p_value,runs_z_score,runs_p_value
5174953,8,0.5,-0.16666666666666663,0.497,0.3818813079129867,0.7025494055759491
5313670,8,0.5,-0.16666666666666663,0.296,0.3818813079129867,0.7025494055759491
5319859,6,0.5,-0.16666666666666663,0.344,0.45643546458763845,0.6480768681391461
5322084,8,0.625,-0.16666666666666663,0.647,0.6179143806533247,0.5366317789686867
5313662,15,0.5333333333333333,-0.16666666666666663,1.0,0.01794895396544339,0.9856795756756671
5316157,6,0.5,-0.16666666666666663,0.494,0.45643546458763845,0.6480768681391461
5319528,6,0.5,-0.16666666666666663,0.509,0.45643546458763845,0.6480768681391461
5322097,13,0.5384615384615384,-0.16666666666666663,0.624,0.022428065200812752,0.9821064931864921
5240539,13,0.5384615384615384,-0.16666666666666663,0.801,0.022428065200812752,0.9821064931864921
4838711,13,0.5384615384615384,-0.16666666666666663,1.0,0.022428065200812752,0.9821064931864921
5320753,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5192857,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5325857,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5176495,9,0.2222222222222222,-0.16666666666666666,1.0,0.4291975376394765,0.6677794747995558
5313950,15,0.13333333333333333,-0.16666666666666666,1.0,0.04265122294995544,0.9659795626031241
4897438,9,0.2222222222222222,-0.16666666666666666,0.504,0.4291975376394765,0.6677794747995558
5188809,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5121360,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5182077,50,0.14,-0.16666666666666666,1.0,1.1900256743002506,0.23403630114778362
5316619,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5106734,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5313154,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5189822,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5312156,23,0.17391304347826086,-0.16666666666666666,1.0,0.6866707565246806,0.49229022913278464
5149083,7,0.14285714285714285,-0.16666666666666666,1.0,-0.47434164902525716,0.6352562959972481
5324629,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5177701,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5242586,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5314375,15,0.13333333333333333,-0.16666666666666666,1.0,0.04265122294995544,0.9659795626031241
5311946,7,0.14285714285714285,-0.16666666666666666,1.0,-0.47434164902525716,0.6352562959972481
5323288,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5324147,14,0.14285714285714285,-0.16666666666666666,0.342,0.08925069341192676,0.9288826785729102
5108140,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5176358,7,0.14285714285714285,-0.16666666666666666,0.347,-0.47434164902525716,0.6352562959972481
5312448,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5318054,9,0.2222222222222222,-0.16666666666666666,1.0,0.4291975376394765,0.6677794747995558
5182739,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5263625,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5317202,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5185592,7,0.14285714285714285,-0.16666666666666666,0.29,-0.47434164902525716,0.6352562959972481
5143601,16,0.1875,-0.16666666666666666,1.0,0.5569323991926413,0.5775736173231206
5186087,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5320156,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5239660,14,0.14285714285714285,-0.16666666666666666,0.506,0.08925069341192676,0.9288826785729102
5250536,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5243254,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5243270,15,0.13333333333333333,-0.16666666666666666,1.0,0.04265122294995544,0.9659795626031241
5247144,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5105547,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5103584,19,0.3157894736842105,-0.16666666666666666,1.0,0.15961597653841217,0.8731835928867839
5240281,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5322401,7,0.14285714285714285,-0.16666666666666666,0.249,-0.47434164902525716,0.6352562959972481
5101859,9,0.2222222222222222,-0.16666666666666666,1.0,0.4291975376394765,0.6677794747995558
5240519,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5247979,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5241260,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5250044,7,0.14285714285714285,-0.16666666666666666,0.323,-0.47434164902525716,0.6352562959972481
5247396,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5240884,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5246915,8,0.125,-0.16666666666666666,1.0,1.7320508075688774,0.08326451666355039
5247068,8,0.375,-0.16666666666666669,0.642,0.6179143806533247,0.5366317789686867
5317579,8,0.375,-0.16666666666666669,0.581,0.6179143806533247,0.5366317789686867
5329538,6,0.5,-0.16666666666666669,0.716,0.45643546458763845,0.6480768681391461
5175036,8,0.5,-0.16666666666666669,0.482,0.3818813079129867,0.7025494055759491
